SK_ID_BUREAU,MONTHS_BALANCE,STATUS
2470,-56,Bad debt
8828,-18,Bad debt
10379,-23,Active
3334,-48,Bad debt
1455,-28,Unknown
13157,-28,Bad debt
5644,-14,Active
13742,-3,Unknown
3189,-52,Unknown
4730,-18,Unknown
9015,-2,Closed
5261,-37,Bad debt
7029,-42,Bad debt
2925,-18,Active
8220,-21,Bad debt
6933,-10,Closed
7435,-60,Unknown
12954,-58,Bad debt
14518,-59,Unknown
6449,-28,Closed
8342,-51,Unknown
3619,-58,Closed
7151,-52,Unknown
528,-27,Active
12910,-52,Closed
8349,-1,Bad debt
14961,-18,Bad debt
14544,-18,Bad debt
4401,-47,Bad debt
6603,-24,Bad debt
1297,-42,Closed
10665,-19,Bad debt
183,-37,Unknown
5304,-52,Closed
11418,-47,Active
1578,-42,Active
14128,-23,Closed
797,-14,Active
9606,-36,Bad debt
4234,-51,Closed
1823,-18,Active
8569,-25,Unknown
5621,-15,Active
1426,-1,Unknown
2503,-41,Bad debt
12630,-48,Unknown
14780,-9,Unknown
6278,-13,Unknown
6233,-18,Closed
10204,-36,Active
13388,-17,Active
11665,-49,Active
3196,-51,Bad debt
9427,-37,Active
13289,-42,Bad debt
11429,-57,Active
3551,-36,Unknown
12330,-3,Active
9470,-46,Unknown
11577,-49,Active
7091,-37,Bad debt
4236,-16,Active
12761,-36,Unknown
1056,-1,Bad debt
8841,-1,Closed
6933,-38,Closed
10210,-11,Bad debt
9344,-39,Bad debt
8856,-23,Closed
1932,-9,Active
13798,-19,Closed
2075,-10,Bad debt
1506,-10,Closed
7788,-22,Closed
3140,-6,Closed
3873,-25,Bad debt
7139,-56,Closed
8791,-41,Active
13491,-57,Closed
4760,-53,Unknown
6352,-36,Bad debt
11025,-14,Unknown
6354,-39,Active
13714,-52,Closed
14798,-28,Active
8511,-43,Unknown
9141,-1,Active
11985,-27,Unknown
14048,-5,Closed
3883,-42,Bad debt
1429,-38,Closed
5849,-38,Bad debt
12818,-32,Closed
5013,-42,Bad debt
4809,-15,Active
5781,-23,Bad debt
13021,-21,Bad debt
9883,-26,Bad debt
3668,-1,Active
5626,-52,Active
856,-46,Active
10977,-30,Active
4856,-43,Active
4641,-38,Active
3387,-39,Active
5997,-50,Unknown
5543,-44,Unknown
3809,-1,Unknown
2414,-32,Active
4823,-7,Closed
10926,-57,Bad debt
2323,-53,Unknown
13275,-13,Bad debt
11895,-34,Unknown
11910,-26,Closed
1265,-41,Closed
7677,-14,Closed
14048,-55,Unknown
10606,-23,Bad debt
6318,-43,Bad debt
9631,-26,Unknown
3898,-1,Active
1502,-24,Active
13538,-4,Closed
10833,-3,Active
13997,-59,Active
6372,-54,Closed
11342,-59,Bad debt
1106,-48,Active
10125,-41,Closed
3597,-50,Closed
14947,-7,Active
3519,-60,Unknown
10815,-38,Closed
3035,-50,Bad debt
693,-43,Closed
1042,-49,Bad debt
12152,-40,Unknown
7242,-23,Active
13519,-14,Bad debt
4836,-15,Active
4041,-31,Bad debt
571,-26,Unknown
392,-21,Closed
4209,-4,Bad debt
1831,-51,Closed
4854,-13,Bad debt
8630,-36,Closed
13069,-40,Bad debt
3190,-23,Unknown
5901,-13,Bad debt
11834,-10,Active
33,-5,Bad debt
11292,-45,Closed
8516,-20,Closed
8934,-57,Bad debt
5993,-51,Unknown
6064,-35,Closed
10069,-7,Active
11197,-3,Active
10902,-45,Closed
13755,-48,Unknown
10455,-51,Unknown
8807,-12,Active
628,-24,Bad debt
7786,-22,Unknown
3063,-49,Active
1050,-27,Active
13810,-5,Closed
3587,-8,Closed
13769,-42,Active
170,-60,Unknown
2785,-9,Closed
7262,-26,Active
2207,-43,Closed
5244,-28,Active
14570,-14,Active
13555,-53,Bad debt
9417,-14,Bad debt
6312,-18,Active
2979,-38,Active
11377,-36,Bad debt
13405,-31,Active
4199,-55,Unknown
1307,-35,Unknown
11124,-13,Closed
4569,-13,Unknown
6964,-44,Active
1648,-33,Bad debt
1694,-59,Active
10237,-26,Bad debt
9303,-24,Bad debt
11775,-38,Bad debt
2865,-31,Closed
9837,-36,Closed
2520,-3,Active
4142,-3,Active
12693,-25,Closed
10239,-42,Closed
12187,-12,Active
3392,-23,Closed
14959,-21,Bad debt
127,-25,Closed
7101,-41,Closed
2744,-46,Unknown
14899,-50,Unknown
2150,-4,Active
13495,-26,Bad debt
2453,-26,Closed
6170,-38,Closed
2507,-6,Active
2694,-17,Active
1605,-3,Closed
4944,-28,Active
1719,-9,Closed
5441,-41,Active
8720,-7,Unknown
13330,-60,Closed
13625,-28,Active
4371,-47,Unknown
3486,-13,Unknown
10689,-4,Unknown
13242,-23,Unknown
3927,-31,Closed
14420,-40,Bad debt
6488,-7,Unknown
10102,-32,Unknown
1802,-42,Closed
580,-28,Bad debt
4630,-49,Bad debt
14067,-56,Closed
7733,-43,Bad debt
4218,-13,Active
10989,-46,Bad debt
1182,-4,Closed
11678,-55,Bad debt
13716,-31,Bad debt
5348,-32,Bad debt
10638,-6,Closed
5727,-11,Unknown
4050,-33,Unknown
4436,-7,Unknown
12864,-58,Closed
9169,-37,Closed
14717,-40,Bad debt
14270,-46,Closed
1274,-45,Active
2570,-59,Closed
12334,-17,Unknown
10417,-40,Bad debt
5953,-13,Unknown
13835,-31,Active
1964,-41,Active
11336,-50,Bad debt
5118,-27,Unknown
4169,-46,Closed
9125,-20,Bad debt
5028,-47,Active
11824,-32,Bad debt
7048,-38,Unknown
8401,-5,Unknown
10082,-37,Unknown
9200,-33,Closed
2917,-5,Bad debt
12811,-4,Bad debt
11548,-8,Closed
13514,-50,Bad debt
994,-15,Active
12234,-52,Unknown
5844,-38,Bad debt
10407,-37,Unknown
10294,-33,Closed
8297,-38,Unknown
11024,-27,Unknown
13896,-54,Closed
5076,-27,Active
5289,-2,Bad debt
7439,-46,Bad debt
4566,-53,Closed
3316,-58,Unknown
12885,-51,Unknown
3044,-54,Bad debt
10877,-9,Bad debt
14943,-6,Unknown
2610,-6,Unknown
128,-18,Bad debt
3390,-31,Active
1713,-27,Closed
1246,-19,Active
1697,-42,Active
10063,-51,Bad debt
3421,-12,Unknown
1410,-39,Active
2589,-39,Unknown
124,-47,Active
7197,-14,Closed
12054,-25,Closed
13225,-15,Bad debt
9493,-28,Active
10573,-1,Bad debt
29,-47,Bad debt
14866,-3,Bad debt
8386,-41,Unknown
7983,-14,Closed
10421,-57,Closed
6245,-39,Unknown
1255,-7,Closed
6731,-41,Active
8405,-25,Closed
8870,-9,Unknown
13306,-27,Active
3072,-3,Unknown
10274,-24,Bad debt
4927,-12,Active
2629,-18,Unknown
201,-60,Closed
6227,-56,Unknown
11924,-25,Active
14729,-28,Closed
4233,-16,Active
2837,-5,Unknown
14071,-44,Active
2437,-9,Bad debt
2387,-34,Active
263,-60,Active
7994,-13,Bad debt
4228,-32,Bad debt
10443,-10,Unknown
6962,-44,Bad debt
13582,-60,Unknown
13131,-50,Bad debt
13431,-41,Unknown
12767,-32,Closed
10226,-50,Bad debt
8446,-37,Unknown
9840,-46,Closed
13814,-50,Active
12,-31,Closed
13240,-42,Active
8555,-23,Bad debt
527,-15,Bad debt
4180,-58,Active
3602,-57,Unknown
3814,-39,Bad debt
3004,-13,Bad debt
450,-31,Bad debt
3306,-7,Closed
3684,-27,Closed
13082,-15,Active
7263,-4,Bad debt
14618,-13,Bad debt
6543,-37,Closed
5282,-59,Unknown
8280,-4,Unknown
13714,-34,Closed
14251,-57,Bad debt
14711,-48,Closed
12125,-40,Active
5134,-25,Bad debt
2533,-57,Active
7047,-14,Unknown
10016,-15,Bad debt
11458,-14,Bad debt
4067,-23,Closed
13975,-5,Unknown
10667,-19,Unknown
7351,-44,Active
14472,-41,Active
13603,-39,Closed
7736,-41,Unknown
12937,-22,Closed
10069,-8,Active
4560,-53,Active
12429,-39,Active
1338,-41,Bad debt
12980,-39,Closed
4177,-25,Closed
9459,-8,Active
8498,-56,Closed
11329,-10,Active
78,-14,Bad debt
10729,-55,Closed
2164,-13,Active
906,-59,Active
9677,-1,Closed
6046,-21,Unknown
13455,-16,Closed
2125,-35,Active
13967,-48,Bad debt
12927,-16,Unknown
11988,-27,Bad debt
14636,-32,Unknown
11108,-36,Unknown
11597,-28,Closed
8532,-25,Closed
12079,-13,Active
947,-13,Closed
12020,-14,Bad debt
9061,-57,Closed
10994,-4,Unknown
5854,-22,Unknown
4839,-16,Unknown
8284,-15,Closed
3633,-55,Closed
11776,-28,Unknown
6495,-59,Closed
2722,-28,Bad debt
12292,-9,Bad debt
6330,-36,Unknown
5131,-57,Active
6672,-7,Unknown
1413,-17,Active
14533,-23,Closed
1266,-14,Active
10481,-30,Bad debt
2850,-7,Closed
11630,-44,Active
1458,-23,Closed
3287,-10,Active
8320,-52,Closed
7094,-18,Closed
11669,-8,Active
1317,-28,Unknown
10459,-48,Unknown
11260,-54,Closed
4812,-19,Unknown
6330,-36,Closed
8022,-2,Bad debt
8362,-60,Active
14021,-51,Unknown
2308,-12,Active
4022,-6,Unknown
13301,-60,Active
11979,-20,Active
12827,-55,Active
4899,-37,Closed
14606,-38,Bad debt
13779,-1,Closed
785,-48,Unknown
4057,-55,Closed
1329,-1,Active
8741,-48,Unknown
6604,-52,Closed
5396,-33,Closed
2063,-15,Active
227,-7,Active
10508,-40,Closed
5108,-36,Active
953,-6,Active
6612,-50,Unknown
13620,-52,Bad debt
11686,-52,Closed
13137,-14,Bad debt
10385,-58,Bad debt
11527,-18,Active
11795,-33,Active
8032,-13,Bad debt
973,-52,Active
9745,-12,Closed
6518,-21,Unknown
11906,-30,Closed
10693,-36,Active
9055,-1,Closed
13044,-18,Unknown
5817,-7,Unknown
13007,-52,Closed
10485,-41,Active
11532,-16,Closed
14335,-31,Bad debt
4504,-44,Closed
10190,-21,Active
1602,-21,Unknown
14286,-14,Active
4186,-37,Bad debt
4613,-8,Unknown
9099,-21,Bad debt
12477,-49,Closed
6844,-58,Closed
3372,-33,Unknown
8357,-28,Active
13804,-20,Closed
795,-33,Closed
5668,-35,Active
5206,-14,Unknown
14012,-45,Bad debt
14505,-30,Active
12489,-41,Unknown
874,-2,Bad debt
12354,-3,Active
12966,-17,Bad debt
12533,-25,Bad debt
8672,-22,Bad debt
6986,-52,Active
1766,-45,Bad debt
11135,-44,Unknown
156,-44,Unknown
299,-29,Bad debt
12071,-10,Closed
8549,-60,Bad debt
8592,-3,Bad debt
1362,-38,Bad debt
10559,-19,Bad debt
2238,-28,Unknown
5158,-41,Active
14050,-12,Unknown
12229,-52,Bad debt
11028,-14,Active
2363,-29,Active
8617,-22,Unknown
9952,-30,Active
9132,-47,Unknown
3648,-14,Closed
13767,-31,Active
3088,-40,Unknown
11712,-36,Bad debt
13458,-58,Closed
7891,-21,Bad debt
8902,-36,Closed
6059,-20,Bad debt
13345,-41,Bad debt
2393,-4,Bad debt
12108,-15,Active
9220,-18,Unknown
14805,-3,Closed
8601,-6,Bad debt
2652,-44,Active
7285,-9,Active
3635,-52,Bad debt
99,-26,Closed
2241,-45,Bad debt
10985,-11,Active
6474,-10,Bad debt
8088,-35,Active
11393,-40,Active
13454,-4,Active
14090,-29,Active
12629,-44,Unknown
7127,-39,Unknown
2773,-10,Bad debt
9503,-32,Bad debt
4591,-48,Unknown
2248,-13,Active
12007,-42,Closed
7882,-43,Closed
8838,-54,Bad debt
339,-47,Unknown
2637,-48,Unknown
13984,-19,Closed
2311,-58,Unknown
10170,-21,Unknown
12535,-43,Unknown
10995,-29,Unknown
13912,-8,Bad debt
13229,-39,Closed
1975,-28,Unknown
11617,-24,Active
12447,-3,Unknown
1478,-32,Bad debt
2843,-46,Active
13796,-57,Active
3166,-31,Bad debt
7904,-47,Bad debt
8010,-48,Unknown
6935,-14,Unknown
7663,-22,Closed
7029,-37,Bad debt
460,-56,Active
8293,-47,Closed
3276,-32,Bad debt
944,-5,Bad debt
14877,-57,Closed
3690,-16,Unknown
12463,-41,Bad debt
9321,-47,Bad debt
9203,-58,Unknown
12655,-31,Bad debt
1475,-56,Closed
11059,-52,Bad debt
8838,-7,Bad debt
6940,-7,Bad debt
329,-41,Bad debt
1604,-49,Active
6152,-37,Bad debt
5037,-14,Bad debt
9423,-10,Unknown
8370,-3,Bad debt
10277,-40,Bad debt
4119,-42,Bad debt
322,-2,Closed
5700,-36,Bad debt
1503,-56,Closed
13900,-10,Closed
8862,-49,Closed
5228,-31,Active
9269,-21,Unknown
14142,-45,Active
7915,-47,Active
13850,-23,Active
10926,-4,Closed
10557,-28,Active
6056,-56,Closed
1655,-59,Active
14302,-5,Active
8491,-50,Active
14559,-44,Closed
10145,-43,Unknown
830,-47,Closed
2379,-20,Closed
1054,-44,Closed
8992,-7,Closed
10823,-56,Bad debt
4092,-57,Active
7981,-19,Bad debt
13285,-44,Closed
9287,-51,Active
6076,-5,Active
2883,-41,Closed
12023,-28,Active
9420,-13,Active
5230,-26,Closed
8094,-8,Bad debt
11645,-33,Active
810,-56,Bad debt
625,-53,Bad debt
698,-32,Active
14277,-43,Unknown
5555,-59,Bad debt
13320,-55,Bad debt
3908,-37,Unknown
5538,-41,Unknown
10283,-11,Unknown
13643,-20,Closed
3447,-40,Bad debt
8413,-41,Bad debt
11262,-7,Unknown
2551,-33,Active
6604,-32,Unknown
8070,-41,Closed
12871,-28,Unknown
1802,-1,Bad debt
9289,-59,Unknown
14346,-48,Closed
7198,-44,Active
986,-13,Active
13010,-24,Unknown
2959,-56,Closed
13285,-60,Unknown
8618,-33,Bad debt
2945,-60,Active
10837,-42,Active
6705,-1,Unknown
7816,-45,Unknown
10630,-58,Active
6522,-30,Closed
11036,-4,Active
3772,-33,Active
13681,-43,Bad debt
9293,-10,Active
1108,-42,Closed
13825,-37,Unknown
3935,-25,Bad debt
14185,-21,Bad debt
1234,-8,Unknown
11874,-40,Unknown
13464,-58,Unknown
2140,-25,Closed
6542,-51,Active
12570,-21,Active
3909,-58,Unknown
12147,-19,Active
14972,-42,Bad debt
12249,-37,Unknown
13907,-58,Unknown
12935,-11,Bad debt
3256,-50,Unknown
11269,-39,Closed
12531,-13,Active
14941,-17,Unknown
12294,-11,Active
8856,-45,Unknown
3152,-42,Unknown
5685,-34,Unknown
5378,-10,Closed
2647,-31,Bad debt
7270,-5,Unknown
11795,-45,Bad debt
8696,-47,Active
11388,-14,Bad debt
12493,-41,Active
74,-41,Closed
13218,-7,Closed
13399,-60,Closed
870,-60,Unknown
11484,-10,Closed
4098,-23,Bad debt
3103,-36,Bad debt
9355,-29,Closed
2791,-46,Closed
5148,-45,Unknown
8343,-26,Active
183,-19,Bad debt
4771,-59,Closed
6174,-35,Bad debt
7003,-37,Closed
5729,-34,Closed
3251,-7,Unknown
9325,-21,Bad debt
347,-54,Active
14004,-59,Bad debt
12827,-25,Active
4094,-12,Bad debt
1711,-25,Active
10453,-52,Unknown
55,-39,Closed
2040,-28,Bad debt
12752,-52,Active
704,-50,Unknown
5030,-40,Closed
3523,-45,Unknown
7256,-10,Bad debt
14396,-44,Active
4698,-40,Active
2064,-9,Active
5922,-34,Closed
4406,-26,Bad debt
8674,-28,Unknown
14352,-42,Active
4468,-55,Closed
28,-39,Unknown
11542,-37,Closed
8442,-43,Active
11789,-60,Unknown
1388,-59,Active
198,-13,Unknown
369,-34,Active
5550,-3,Active
2540,-9,Unknown
3546,-7,Unknown
7435,-36,Unknown
5308,-28,Closed
11244,-28,Unknown
129,-41,Closed
3773,-17,Unknown
6531,-10,Bad debt
9517,-36,Bad debt
8880,-24,Unknown
2585,-18,Closed
10231,-52,Closed
2334,-15,Closed
11679,-50,Closed
8434,-33,Active
10352,-38,Closed
10907,-1,Active
5903,-18,Active
5125,-12,Closed
3176,-1,Closed
3366,-57,Bad debt
7390,-31,Bad debt
5328,-47,Unknown
13002,-58,Active
1565,-14,Bad debt
9010,-32,Bad debt
172,-14,Unknown
14316,-31,Closed
7653,-8,Unknown
7100,-16,Unknown
10416,-45,Active
9065,-34,Active
6651,-59,Active
13366,-24,Closed
11211,-39,Closed
14172,-34,Closed
1308,-60,Active
6136,-15,Unknown
8532,-38,Bad debt
4308,-19,Active
7671,-57,Active
9709,-23,Closed
1186,-31,Bad debt
5734,-13,Bad debt
3244,-37,Unknown
10847,-9,Bad debt
3794,-55,Unknown
14993,-28,Closed
14688,-34,Unknown
2537,-19,Unknown
1838,-25,Unknown
12557,-35,Unknown
2881,-9,Active
14725,-19,Bad debt
12076,-29,Closed
13900,-59,Unknown
874,-55,Closed
7826,-51,Bad debt
11481,-28,Bad debt
5322,-39,Active
531,-38,Active
859,-55,Closed
3261,-3,Unknown
12417,-4,Active
12083,-12,Bad debt
1499,-38,Closed
10143,-20,Active
8499,-43,Unknown
7427,-49,Active
6531,-32,Active
3551,-10,Unknown
9323,-38,Active
2467,-31,Unknown
3263,-19,Bad debt
224,-49,Unknown
5687,-46,Unknown
14054,-30,Bad debt
14574,-48,Closed
5928,-36,Closed
11624,-44,Active
6196,-57,Active
4047,-44,Bad debt
9151,-33,Unknown
10660,-12,Unknown
9212,-38,Unknown
3263,-56,Closed
13287,-28,Unknown
6213,-21,Active
12543,-37,Active
7312,-12,Active
1050,-29,Active
12733,-25,Unknown
3149,-53,Closed
4465,-2,Active
2464,-41,Closed
14206,-35,Closed
7522,-30,Bad debt
237,-2,Bad debt
6047,-34,Active
8886,-34,Active
12998,-40,Closed
10038,-45,Closed
7252,-23,Bad debt
6595,-29,Bad debt
14781,-42,Unknown
3988,-32,Active
9495,-1,Bad debt
11692,-53,Closed
6035,-29,Bad debt
7320,-48,Bad debt
9963,-24,Unknown
3614,-16,Closed
8614,-17,Closed
2922,-1,Active
287,-16,Active
8365,-2,Active
7220,-14,Bad debt
2952,-55,Unknown
4206,-9,Unknown
11038,-9,Bad debt
10043,-30,Unknown
6950,-17,Bad debt
11650,-32,Active
1047,-29,Bad debt
8904,-44,Unknown
11438,-45,Bad debt
7046,-15,Unknown
9850,-59,Unknown
14038,-17,Active
6399,-46,Unknown
11892,-34,Active
10355,-52,Unknown
801,-55,Unknown
13253,-39,Active
14778,-50,Bad debt
13236,-17,Unknown
5960,-14,Unknown
3234,-45,Bad debt
8110,-16,Active
5003,-8,Closed
850,-47,Bad debt
6081,-58,Active
5265,-57,Active
6013,-37,Bad debt
9242,-43,Closed
13187,-29,Unknown
4921,-39,Bad debt
8044,-57,Closed
5454,-59,Closed
7648,-18,Bad debt
3859,-54,Active
1651,-14,Closed
3625,-16,Unknown
3692,-19,Closed
1198,-10,Unknown
6261,-26,Bad debt
9961,-33,Closed
11982,-36,Active
3262,-10,Bad debt
14426,-18,Closed
8895,-53,Bad debt
5862,-37,Bad debt
7313,-21,Closed
12425,-25,Unknown
3007,-16,Unknown
6802,-31,Active
11410,-59,Unknown
6024,-59,Active
2563,-36,Bad debt
1920,-55,Closed
9820,-23,Unknown
8740,-5,Bad debt
8981,-42,Closed
14298,-54,Closed
7605,-54,Unknown
7706,-38,Active
13752,-7,Unknown
5460,-26,Closed
7902,-59,Closed
1707,-38,Active
5961,-9,Bad debt
7512,-41,Unknown
8285,-58,Closed
14338,-3,Closed
4784,-50,Active
928,-3,Closed
107,-25,Active
11846,-20,Bad debt
9431,-51,Closed
11340,-17,Unknown
10172,-21,Closed
2285,-48,Unknown
11334,-52,Active
10766,-21,Unknown
10477,-19,Active
1215,-32,Bad debt
12868,-33,Closed
12333,-49,Closed
1469,-31,Unknown
8367,-32,Closed
13082,-41,Closed
10973,-8,Closed
14388,-22,Unknown
10280,-23,Active
7182,-25,Closed
101,-44,Unknown
12486,-8,Bad debt
356,-45,Active
55,-51,Active
2034,-33,Active
12031,-2,Unknown
11517,-2,Bad debt
13084,-58,Unknown
4958,-12,Bad debt
10251,-48,Bad debt
14574,-2,Bad debt
1035,-40,Active
11125,-45,Active
1876,-39,Unknown
6162,-37,Closed
2301,-57,Active
1399,-49,Closed
14296,-55,Closed
1336,-6,Bad debt
12512,-18,Active
1301,-58,Closed
7529,-25,Unknown
14169,-5,Unknown
11554,-43,Closed
4389,-54,Unknown
1743,-58,Unknown
7999,-30,Active
5958,-46,Bad debt
4469,-60,Active
7328,-7,Active
11168,-14,Bad debt
12751,-46,Bad debt
11367,-3,Closed
13017,-9,Bad debt
3501,-58,Bad debt
231,-43,Closed
3584,-51,Bad debt
10111,-20,Unknown
1513,-36,Closed
11784,-3,Bad debt
14052,-52,Bad debt
12878,-58,Bad debt
13017,-8,Bad debt
1170,-25,Bad debt
1230,-49,Bad debt
1791,-17,Bad debt
8190,-49,Active
6198,-34,Unknown
10711,-28,Bad debt
6030,-38,Bad debt
6015,-45,Unknown
13740,-14,Closed
6648,-12,Unknown
9821,-31,Active
11438,-39,Unknown
4968,-59,Active
1804,-52,Closed
11718,-18,Bad debt
8302,-60,Active
7780,-50,Active
6560,-9,Closed
4064,-33,Unknown
5816,-29,Unknown
9354,-13,Active
9337,-46,Active
51,-2,Unknown
14329,-36,Closed
3872,-50,Unknown
13260,-19,Active
4159,-36,Active
9895,-4,Unknown
13048,-14,Unknown
3238,-9,Active
15000,-31,Closed
14594,-33,Active
12134,-9,Active
9700,-10,Closed
250,-55,Closed
1142,-40,Bad debt
7212,-10,Active
12432,-29,Unknown
7327,-46,Bad debt
4538,-36,Active
4928,-42,Closed
10016,-29,Bad debt
775,-43,Closed
12601,-19,Unknown
14899,-3,Unknown
3682,-35,Bad debt
692,-55,Closed
7126,-6,Closed
14925,-35,Closed
13879,-39,Closed
9179,-22,Bad debt
3226,-5,Active
7194,-51,Closed
2773,-14,Unknown
8238,-38,Unknown
9267,-55,Active
6058,-24,Active
10795,-51,Closed
2134,-37,Bad debt
10999,-60,Active
10541,-18,Closed
726,-31,Active
1086,-18,Closed
2767,-2,Active
11894,-49,Active
10819,-13,Active
3972,-32,Bad debt
8181,-8,Active
10601,-19,Active
6662,-57,Unknown
9754,-41,Bad debt
10267,-30,Closed
12254,-16,Unknown
5532,-32,Unknown
7672,-19,Closed
12156,-6,Closed
5669,-60,Unknown
1932,-50,Active
3879,-24,Unknown
1630,-11,Unknown
12744,-1,Unknown
6592,-40,Closed
3154,-19,Unknown
6425,-48,Bad debt
6198,-8,Active
14707,-50,Bad debt
10995,-3,Active
914,-57,Bad debt
34,-39,Active
13326,-21,Unknown
9411,-25,Active
8965,-60,Closed
3761,-39,Active
14540,-46,Unknown
357,-8,Closed
3971,-34,Closed
721,-51,Closed
12827,-35,Active
10988,-55,Bad debt
74,-57,Active
12763,-7,Bad debt
5844,-43,Active
9826,-17,Closed
3896,-4,Active
11040,-43,Bad debt
7628,-56,Closed
10275,-10,Bad debt
4262,-6,Unknown
4863,-1,Active
12404,-42,Bad debt
10389,-7,Bad debt
14341,-56,Bad debt
7153,-43,Bad debt
14297,-42,Unknown
1471,-37,Bad debt
9747,-49,Unknown
13626,-12,Unknown
2626,-1,Closed
13643,-51,Bad debt
3798,-42,Bad debt
2948,-44,Active
13570,-20,Bad debt
11982,-19,Bad debt
398,-37,Unknown
3083,-28,Bad debt
10674,-9,Bad debt
3964,-15,Closed
10279,-32,Bad debt
3134,-8,Closed
2279,-14,Closed
8569,-35,Active
2893,-53,Bad debt
3336,-19,Closed
1915,-50,Closed
4529,-51,Closed
5546,-54,Active
1558,-35,Unknown
13289,-20,Unknown
11414,-16,Bad debt
10928,-15,Active
13133,-31,Bad debt
7540,-34,Active
8615,-11,Unknown
2181,-12,Unknown
4647,-7,Unknown
5078,-43,Bad debt
944,-22,Bad debt
8047,-4,Closed
2746,-23,Unknown
6068,-33,Unknown
10128,-57,Bad debt
7479,-49,Closed
12454,-55,Unknown
10693,-58,Active
4701,-31,Closed
8502,-53,Unknown
12207,-5,Active
8401,-33,Active
3990,-23,Unknown
2958,-43,Bad debt
12982,-8,Unknown
10735,-20,Bad debt
8527,-47,Unknown
12655,-14,Closed
14092,-58,Bad debt
13089,-60,Closed
11908,-20,Closed
841,-60,Active
11993,-8,Bad debt
742,-36,Active
11547,-53,Active
2788,-43,Bad debt
6382,-6,Closed
3444,-4,Closed
6808,-7,Unknown
5340,-49,Active
14483,-31,Bad debt
10898,-32,Bad debt
1374,-37,Bad debt
8194,-43,Closed
12967,-50,Unknown
2181,-15,Bad debt
14532,-60,Bad debt
6899,-3,Active
7714,-27,Closed
6616,-17,Bad debt
13561,-47,Active
6191,-46,Unknown
9500,-35,Unknown
13071,-20,Closed
13949,-27,Active
2393,-24,Closed
2426,-14,Unknown
14009,-54,Active
13176,-50,Bad debt
10223,-39,Active
5140,-53,Active
4531,-6,Bad debt
9802,-25,Bad debt
6886,-45,Active
6135,-3,Active
11660,-2,Unknown
8970,-31,Closed
6206,-49,Bad debt
2549,-40,Active
4769,-4,Active
12765,-52,Active
13172,-17,Closed
3888,-50,Bad debt
7993,-35,Bad debt
12742,-31,Bad debt
4977,-60,Unknown
5955,-53,Closed
1932,-16,Unknown
7924,-54,Unknown
10815,-51,Unknown
3979,-32,Bad debt
5215,-57,Active
8519,-12,Closed
7316,-45,Closed
9947,-28,Active
6873,-26,Bad debt
12862,-9,Closed
1310,-47,Bad debt
3696,-2,Closed
13717,-33,Closed
5767,-13,Bad debt
1866,-44,Unknown
5176,-37,Bad debt
9,-20,Bad debt
11820,-15,Bad debt
1177,-12,Closed
6350,-7,Closed
8567,-50,Closed
8914,-55,Active
5947,-1,Active
2747,-7,Bad debt
11588,-14,Bad debt
853,-16,Active
12228,-33,Unknown
3220,-60,Active
8025,-23,Closed
6815,-54,Closed
4053,-57,Active
7978,-51,Bad debt
13902,-2,Bad debt
2680,-50,Bad debt
9487,-45,Active
12876,-29,Active
2485,-53,Unknown
72,-59,Bad debt
13427,-12,Unknown
7301,-53,Closed
10605,-1,Unknown
6198,-25,Unknown
1274,-30,Unknown
6714,-37,Unknown
7874,-55,Active
1351,-33,Unknown
11480,-33,Closed
4433,-48,Closed
8996,-28,Unknown
6439,-41,Closed
281,-50,Unknown
4335,-13,Unknown
9618,-27,Closed
14050,-46,Bad debt
3723,-6,Unknown
11590,-3,Unknown
5644,-18,Unknown
5499,-12,Bad debt
10784,-32,Active
13842,-40,Unknown
1043,-18,Active
613,-5,Active
11861,-10,Active
3286,-3,Closed
1596,-20,Bad debt
1209,-57,Bad debt
7647,-7,Bad debt
609,-9,Unknown
12026,-52,Active
6587,-37,Bad debt
12603,-23,Bad debt
1772,-32,Closed
4250,-6,Bad debt
4110,-18,Closed
13853,-59,Unknown
10400,-51,Unknown
3432,-30,Unknown
14791,-52,Bad debt
5068,-6,Bad debt
87,-10,Bad debt
9734,-5,Unknown
10507,-55,Closed
3902,-9,Unknown
10371,-59,Bad debt
9502,-50,Unknown
11959,-5,Bad debt
5788,-43,Closed
2599,-45,Bad debt
136,-7,Closed
2621,-8,Unknown
2001,-58,Closed
4701,-45,Bad debt
256,-53,Active
11551,-44,Active
8989,-20,Active
5209,-3,Unknown
2543,-40,Closed
10107,-58,Closed
9468,-10,Unknown
8882,-47,Unknown
1012,-36,Unknown
9650,-17,Active
4017,-7,Active
3363,-32,Unknown
11084,-33,Unknown
7958,-15,Bad debt
3319,-4,Unknown
1926,-55,Active
14692,-33,Unknown
9972,-17,Active
5577,-48,Active
11988,-11,Bad debt
14974,-43,Bad debt
11163,-24,Active
12428,-54,Active
11596,-54,Active
2752,-46,Closed
12776,-41,Closed
12580,-15,Unknown
9875,-56,Active
5659,-44,Bad debt
7192,-23,Closed
12972,-5,Active
10847,-33,Bad debt
12808,-50,Closed
5604,-53,Active
12374,-17,Bad debt
71,-5,Active
1645,-8,Bad debt
14765,-50,Unknown
4676,-1,Active
9720,-57,Active
1918,-4,Active
