SK_ID_BUREAU,SK_ID_CURR,DAYS_CREDIT,AMT_CREDIT_SUM,CREDIT_SUM_LIMIT,CREDIT_TYPE
8071,100914,-3197,16119.48,1912.99,Other
8072,113104,-2565,22141.0,8681.14,Car loan
8073,106776,-934,17861.74,15486.44,Credit card
8074,109048,-2624,14606.74,16312.31,Car loan
8075,103811,-3664,28408.28,13896.87,Credit card
8076,107813,-2889,11786.86,3189.24,Credit card
8077,111263,-1694,26289.51,4824.92,Credit card
8078,107820,-3025,20480.59,1606.79,Consumer credit
8079,109482,-1642,20287.93,956.92,Mortgage
8080,111055,-2258,48275.51,4644.55,Car loan
8081,107117,-2333,33816.5,906.74,Consumer credit
8082,105945,-744,40047.28,8154.02,Other
8083,101408,-2412,45024.73,19556.8,Mortgage
8084,113032,-90,13602.85,16266.57,Mortgage
8085,105491,-390,4632.79,16570.32,Car loan
8086,107980,-2353,46035.07,5893.83,Car loan
8087,100995,-1952,11956.3,12355.92,Mortgage
8088,105049,-2182,34967.52,7462.74,Credit card
8089,100742,-2865,43631.01,2032.96,Other
8090,101264,-3132,16359.55,4172.48,Mortgage
8091,111694,-1581,28291.87,15167.77,Car loan
8092,103931,-1336,7414.03,13468.54,Credit card
8093,104330,-255,28904.35,15482.69,Consumer credit
8094,100596,-3121,48354.55,584.09,Consumer credit
8095,102443,-1775,19671.22,14202.95,Credit card
8096,103098,-328,25706.85,14681.61,Other
8097,104642,-3564,10652.75,19861.49,Other
8098,110859,-3593,37353.94,13667.14,Mortgage
8099,111056,-2280,34620.48,19576.24,Mortgage
8100,107218,-221,21125.79,18910.86,Car loan
8101,114817,-283,43096.32,9972.13,Credit card
8102,105820,-1913,39315.45,3595.14,Other
8103,111002,-592,24418.29,15120.41,Other
8104,103170,-2512,5158.82,9270.82,Other
8105,102913,-1502,49505.06,2163.91,Other
8106,114562,-741,21283.67,16691.24,Credit card
8107,103614,-510,48825.93,11742.38,Other
8108,108732,-688,5809.22,11942.75,Consumer credit
8109,101836,-2104,43067.15,9548.91,Car loan
8110,114087,-1789,42898.92,19895.64,Car loan
8111,105987,-2822,26304.9,16134.33,Other
8112,100579,-2194,27970.18,18352.44,Other
8113,106916,-3086,18973.15,4742.24,Credit card
8114,114243,-1539,43181.31,2950.61,Other
8115,114280,-1186,1476.63,8983.71,Mortgage
8116,114708,-3795,16966.78,19285.27,Mortgage
8117,111278,-2083,13503.25,18575.75,Mortgage
8118,105211,-560,29434.43,19848.16,Other
8119,102838,-1628,24070.45,10904.29,Credit card
8120,112611,-3191,13630.74,1660.01,Consumer credit
8121,110625,-3153,24281.0,7587.24,Consumer credit
8122,100650,-1532,44080.39,7364.38,Credit card
8123,113464,-2967,34292.71,17967.91,Mortgage
8124,101018,-741,2928.27,3732.01,Car loan
8125,107520,-490,1745.72,7162.47,Mortgage
8126,108840,-3671,45176.69,10403.59,Consumer credit
8127,109635,-3960,35600.18,7375.77,Other
8128,109595,-3996,49179.64,6328.21,Mortgage
8129,101733,-895,21467.21,6987.37,Car loan
8130,111803,-1666,21887.09,7285.68,Mortgage
8131,113390,-3423,45651.32,1606.38,Other
8132,113556,-2872,33944.97,2421.71,Consumer credit
8133,105113,-1053,22657.35,1168.58,Credit card
8134,111523,-2580,15847.02,8653.56,Mortgage
8135,112163,-1780,30779.04,4035.76,Mortgage
8136,112246,-361,15771.44,9320.21,Car loan
8137,107890,-2203,18714.33,10795.16,Car loan
8138,109689,-3719,41977.12,6487.08,Credit card
8139,100650,-3013,21714.09,6605.8,Credit card
8140,110224,-3216,6231.9,11164.25,Other
8141,100585,-3736,27935.18,7797.93,Credit card
8142,113132,-2433,47460.72,17691.19,Consumer credit
8143,112896,-1391,27046.16,6746.54,Consumer credit
8144,114713,-1254,14191.66,19632.02,Car loan
8145,110367,-1806,27732.66,4482.14,Consumer credit
8146,101350,-136,42167.3,13365.98,Car loan
8147,111212,-3672,33929.33,9337.5,Credit card
8148,103767,-640,25892.65,667.61,Credit card
8149,107835,-2422,35433.14,7007.33,Consumer credit
8150,103525,-732,16117.87,8497.03,Credit card
8151,111536,-2104,19099.87,564.18,Consumer credit
8152,114546,-1850,40770.16,6686.89,Other
8153,100774,-1167,47258.73,5045.25,Mortgage
8154,106872,-2416,30647.41,18520.87,Car loan
8155,106296,-2257,16661.53,10496.68,Credit card
8156,108876,-1626,6341.27,19958.38,Other
8157,114999,-1807,2102.5,4353.29,Mortgage
8158,107920,-2170,43404.96,12418.43,Car loan
8159,106198,-2224,2150.25,9693.94,Mortgage
8160,102332,-486,12851.74,7727.17,Mortgage
8161,102377,-1440,771.79,7289.65,Car loan
8162,110411,-2443,22321.44,14023.1,Car loan
8163,102413,-350,27473.06,14257.84,Other
8164,100857,-2951,19775.74,17927.8,Car loan
8165,107740,-2129,13181.29,4336.55,Credit card
8166,110659,-1606,21054.67,6445.58,Car loan
8167,102642,-2496,34185.12,3019.77,Consumer credit
8168,108126,-1109,6393.09,7596.79,Consumer credit
8169,109114,-3342,33961.59,16821.51,Car loan
8170,103959,-2814,39054.69,268.54,Mortgage
8171,113419,-1910,5792.74,13706.49,Consumer credit
8172,114321,-13,9202.54,11087.93,Consumer credit
8173,102944,-3594,26579.33,4625.68,Car loan
8174,109500,-2911,4373.71,9438.73,Credit card
8175,109862,-2600,26983.57,13021.23,Mortgage
8176,100916,-3391,49443.75,2767.45,Car loan
8177,100358,-1700,15879.83,12175.36,Car loan
8178,104610,-949,30044.51,2333.84,Car loan
8179,107386,-944,48877.65,19254.85,Consumer credit
8180,105803,-990,35829.27,4651.12,Car loan
8181,111722,-966,37680.03,5461.12,Mortgage
8182,111710,-1281,30972.71,3226.06,Other
8183,108260,-1910,45503.36,19857.25,Mortgage
8184,106466,-1100,5427.86,258.58,Credit card
8185,108550,-2078,48211.17,16386.21,Credit card
8186,100494,-1404,43750.59,2484.18,Other
8187,112445,-1706,35424.19,517.13,Credit card
8188,108117,-2633,35204.63,14938.33,Car loan
8189,108345,-3107,38563.62,18970.3,Car loan
8190,100199,-103,25479.0,5539.06,Consumer credit
8191,101469,-2395,30566.82,4409.41,Mortgage
8192,114425,-2263,6023.35,15802.79,Mortgage
8193,102517,-1744,32631.36,17104.67,Car loan
8194,108080,-3470,27034.26,7429.59,Consumer credit
8195,112793,-383,10581.58,1341.79,Credit card
8196,114067,-1013,6354.27,14448.54,Other
8197,104720,-3430,21793.0,5303.04,Other
8198,105896,-1069,17746.07,6428.08,Car loan
8199,110664,-3588,14257.43,4721.02,Mortgage
8200,106904,-1006,29435.54,14620.32,Car loan
8201,114179,-2053,4007.84,17341.09,Mortgage
8202,106672,-570,31785.59,16860.18,Mortgage
8203,101874,-1860,47215.32,8598.65,Mortgage
8204,103924,-655,36564.54,848.92,Mortgage
8205,110482,-1167,11995.85,19110.63,Other
8206,101740,-2471,1500.79,9775.7,Car loan
8207,107136,-2190,9856.87,15170.63,Mortgage
8208,113681,-2315,6744.99,7100.5,Car loan
8209,112277,-1993,34396.07,4526.87,Car loan
8210,109777,-4000,47907.48,10012.87,Consumer credit
8211,104240,-716,24246.74,8314.42,Credit card
8212,101510,-3049,2034.67,9172.01,Other
8213,102817,-1928,6761.1,18707.59,Credit card
8214,113086,-455,30903.7,11918.99,Other
8215,112834,-1246,42318.54,2350.49,Credit card
8216,103171,-382,29512.14,6389.2,Mortgage
8217,102363,-1110,24781.56,10409.47,Consumer credit
8218,107509,-431,46779.05,1709.55,Consumer credit
8219,105745,-1758,32820.81,10052.63,Consumer credit
8220,109480,-2931,32485.8,18280.19,Other
8221,106713,-1267,2409.2,11943.85,Mortgage
8222,107981,-391,1551.91,12622.9,Consumer credit
8223,114924,-3360,46571.89,16088.19,Consumer credit
8224,111698,-3534,3213.3,16035.65,Other
8225,114975,-823,20748.97,395.39,Car loan
8226,100416,-1053,48740.83,3811.28,Other
8227,103127,-224,30878.76,17950.1,Mortgage
8228,114751,-3318,4856.98,19292.48,Credit card
8229,109852,-171,23875.26,11308.49,Mortgage
8230,104778,-865,40985.68,15561.85,Other
8231,101807,-1724,40673.8,8595.87,Consumer credit
8232,103013,-315,18800.41,6584.19,Other
8233,111707,-1088,46164.38,3964.88,Other
8234,112645,-1366,44809.59,15957.63,Consumer credit
8235,103851,-3093,40506.83,17528.32,Credit card
8236,111948,-1694,19331.16,4062.65,Mortgage
8237,102306,-323,43790.41,8816.04,Other
8238,112089,-137,4382.51,3993.53,Mortgage
8239,107031,-818,42608.6,5839.03,Consumer credit
8240,113063,-3434,16201.77,18009.83,Car loan
8241,100778,-2860,31033.71,12561.73,Other
8242,101664,-947,20553.27,16241.6,Car loan
8243,109480,-2206,12380.5,5646.64,Consumer credit
8244,100619,-865,9496.92,5338.33,Car loan
8245,102388,-3281,49611.89,8873.45,Other
8246,105379,-1700,16403.53,9977.27,Mortgage
8247,110946,-3179,29148.67,12296.18,Mortgage
8248,101478,-3149,6453.83,10763.44,Mortgage
8249,102012,-2534,4430.44,3753.71,Consumer credit
8250,104223,-2418,39130.43,1399.17,Consumer credit
8251,108661,-431,23285.64,9710.88,Credit card
8252,109613,-3875,31664.35,10778.89,Consumer credit
8253,100342,-2516,2385.89,11585.38,Consumer credit
8254,107434,-2933,16840.22,11777.46,Car loan
8255,104084,-2288,21781.2,2033.89,Credit card
8256,114555,-855,30304.69,240.54,Car loan
8257,105455,-483,20063.67,17915.89,Car loan
8258,100460,-1690,12909.09,8505.92,Mortgage
8259,104993,-974,40956.08,1993.76,Credit card
8260,113818,-2308,12097.33,7668.83,Credit card
8261,108408,-1062,48089.22,14289.38,Car loan
8262,105790,-3353,7572.24,4562.7,Mortgage
8263,106793,-2803,13828.05,18048.5,Consumer credit
8264,100461,-1668,44186.26,1211.46,Mortgage
8265,100393,-1169,13359.06,4023.44,Other
8266,108940,-3424,44530.5,1105.9,Mortgage
8267,111344,-3213,19778.26,16425.12,Other
8268,106046,-2477,14318.77,8873.64,Credit card
8269,112598,-2684,46485.4,8855.75,Other
8270,102393,-2752,5357.86,14964.14,Consumer credit
8271,105469,-1660,24247.48,13597.49,Mortgage
8272,109736,-2900,27956.22,12097.86,Credit card
8273,104882,-2581,38121.66,5907.2,Other
8274,100532,-1977,9584.48,17036.81,Credit card
8275,100174,-2362,3387.97,19863.58,Credit card
8276,103972,-841,39012.2,52.44,Other
8277,107086,-3536,7040.57,17526.43,Other
8278,110159,-2289,4261.79,6840.94,Car loan
8279,111083,-1784,34618.14,12673.74,Car loan
8280,100951,-412,27242.28,19663.21,Consumer credit
8281,113330,-3342,33257.88,5283.17,Mortgage
8282,107602,-2798,8944.83,2248.95,Mortgage
8283,103045,-514,47381.59,15302.92,Credit card
8284,106277,-2402,16147.54,10456.49,Other
8285,109898,-2146,18913.1,6025.18,Mortgage
8286,107431,-3264,13837.64,4484.19,Mortgage
8287,103628,-893,13998.39,3016.15,Credit card
8288,103163,-2815,18564.29,13011.9,Mortgage
8289,112372,-1757,30032.01,2110.57,Mortgage
8290,105881,-3743,1935.31,16395.45,Other
8291,111592,-3413,44020.69,8223.22,Other
8292,102962,-1882,31879.62,3664.58,Car loan
8293,107910,-483,42115.57,16977.48,Mortgage
8294,110542,-2641,42974.57,15485.07,Other
8295,114360,-362,43414.36,17216.59,Mortgage
8296,102014,-3694,45993.19,7021.13,Mortgage
8297,105725,-577,47721.58,15033.27,Credit card
8298,104973,-260,3890.53,9300.72,Other
8299,105154,-2074,49099.7,11459.29,Car loan
8300,104981,-1700,44868.98,9355.01,Car loan
8301,107752,-2495,2371.41,12185.88,Car loan
8302,104155,-3322,43565.43,6048.81,Other
8303,110140,-3813,8346.78,9150.8,Consumer credit
8304,114312,-1196,48493.87,2492.69,Credit card
8305,114926,-3984,3081.67,1233.95,Other
8306,109698,-3600,9992.72,6999.05,Other
8307,113431,-2781,41606.91,10503.98,Credit card
8308,104780,-765,12608.15,8730.14,Mortgage
8309,113697,-3305,49948.69,14363.64,Car loan
8310,112937,-2299,20065.75,10226.6,Car loan
8311,108132,-2249,15760.61,15873.2,Consumer credit
8312,110067,-2919,21839.28,12467.36,Consumer credit
8313,108703,-1556,38182.66,11969.47,Car loan
8314,101034,-2438,35328.39,6731.32,Credit card
8315,100301,-1014,45141.88,13344.33,Car loan
8316,114614,-2475,23522.92,18722.71,Consumer credit
8317,100400,-926,37189.48,16501.06,Credit card
8318,101682,-1593,34055.91,3521.73,Car loan
8319,105168,-1204,17522.53,16250.65,Other
8320,113916,-2457,17908.62,4209.94,Other
8321,114490,-1949,34485.53,7374.39,Credit card
8322,103919,-1223,28553.62,2586.75,Car loan
8323,109361,-3090,46417.62,12577.67,Credit card
8324,107819,-3888,31003.05,4250.65,Credit card
8325,108677,-981,40827.33,18775.95,Credit card
8326,114000,-3493,11540.5,9274.44,Consumer credit
8327,108213,-2412,14745.62,365.46,Consumer credit
8328,105731,-2007,2928.42,8299.26,Consumer credit
8329,112699,-3482,15243.0,11267.67,Mortgage
8330,108409,-2878,25017.53,9192.41,Consumer credit
8331,108424,-1049,43971.91,18648.29,Consumer credit
8332,112096,-1266,13455.07,9994.59,Credit card
8333,103316,-3540,5457.17,4573.43,Mortgage
8334,111273,-2423,1802.1,8778.89,Other
8335,101503,-1374,45463.43,8604.42,Mortgage
8336,114550,-1185,43078.08,19894.77,Car loan
8337,107151,-1469,46583.33,17372.59,Other
8338,104899,-3124,12821.68,16454.48,Credit card
8339,104454,-2497,23889.16,871.95,Other
8340,112356,-2464,29212.54,1472.05,Mortgage
8341,111696,-3543,40860.36,15206.94,Credit card
8342,110047,-1530,35342.37,8154.54,Credit card
8343,107259,-1677,20947.07,13635.42,Credit card
8344,103380,-3443,43957.51,9981.21,Credit card
8345,107094,-677,36940.97,11910.91,Car loan
8346,100123,-134,9289.0,19165.58,Car loan
8347,114840,-710,29294.03,19623.52,Car loan
8348,114774,-2654,21815.83,5482.34,Credit card
8349,112958,-1082,41374.18,15123.16,Mortgage
8350,107988,-2065,9850.58,17311.26,Car loan
8351,103728,-655,12754.09,17291.81,Other
8352,104149,-1964,35808.26,15880.72,Mortgage
8353,103852,-2401,9717.94,11538.15,Mortgage
8354,113511,-246,20537.89,5543.03,Mortgage
8355,112860,-3959,21464.07,3120.27,Car loan
8356,113210,-1922,4743.55,3374.87,Consumer credit
8357,111069,-3587,39806.05,16293.88,Credit card
8358,100359,-3459,27217.93,2127.36,Consumer credit
8359,100083,-1305,18885.29,17204.8,Credit card
8360,106454,-3037,31951.38,3163.84,Credit card
8361,114751,-78,32075.35,12098.4,Credit card
8362,100136,-380,11645.74,4123.48,Mortgage
8363,111219,-353,41513.68,2711.65,Car loan
8364,111666,-2555,49399.12,8503.64,Credit card
8365,101993,-1422,47003.04,204.45,Mortgage
8366,108855,-43,20671.01,4880.71,Mortgage
8367,100226,-2699,30216.59,964.99,Other
8368,109576,-819,9083.1,16272.37,Mortgage
8369,112467,-1738,17154.04,14700.75,Credit card
8370,108475,-539,24827.54,264.34,Car loan
8371,109021,-1111,3412.29,10098.62,Car loan
8372,113050,-1173,33962.46,15347.38,Mortgage
8373,103716,-1746,2855.15,14008.21,Mortgage
8374,102082,-1963,15135.25,13557.73,Car loan
8375,104043,-1961,20269.48,19737.96,Credit card
8376,100388,-3066,5942.84,11839.74,Car loan
8377,106555,-2358,43282.94,15350.74,Car loan
8378,112741,-1075,41986.35,5936.22,Other
8379,100677,-458,27229.11,4805.05,Credit card
8380,104687,-2763,11959.22,3359.15,Consumer credit
8381,103805,-2371,7631.16,18265.77,Credit card
8382,102091,-776,43841.6,7258.61,Other
8383,114585,-123,22814.03,17703.4,Mortgage
8384,111249,-661,8476.17,11748.06,Other
8385,103530,-2906,49190.94,10399.1,Consumer credit
8386,108571,-3298,13192.93,18497.33,Car loan
8387,106044,-3567,3424.15,14783.4,Consumer credit
8388,100781,-2610,19023.43,15650.65,Consumer credit
8389,103453,-2624,2955.8,11552.91,Credit card
8390,105173,-878,43908.65,3014.13,Car loan
8391,109307,-3047,17550.6,9826.8,Car loan
8392,112245,-722,10069.96,5623.04,Other
8393,110795,-1420,36987.19,4155.74,Car loan
8394,112421,-3037,9727.14,1690.22,Mortgage
8395,114276,-2160,20127.13,13191.36,Car loan
8396,113244,-1450,4559.47,19939.75,Car loan
8397,106910,-412,11831.52,6510.23,Consumer credit
8398,113125,-2601,9690.96,5878.23,Mortgage
8399,106228,-345,29558.56,17292.11,Mortgage
8400,106146,-881,45165.32,17354.47,Car loan
8401,106510,-1493,11769.63,17866.7,Mortgage
8402,102403,-2702,46008.48,3970.68,Car loan
8403,106187,-549,45053.97,7364.74,Mortgage
8404,103944,-1352,20752.2,713.56,Car loan
8405,112135,-2369,18938.21,16126.55,Other
8406,114154,-675,41138.62,2442.21,Consumer credit
8407,110872,-2930,32427.11,1831.04,Car loan
8408,105213,-1654,42334.76,1455.56,Mortgage
8409,113823,-2171,20416.28,15837.88,Consumer credit
8410,103695,-1941,537.14,6678.19,Other
8411,108679,-1095,34685.62,11681.41,Other
8412,102038,-1461,40542.67,10180.2,Consumer credit
8413,110363,-1023,43346.95,12660.86,Consumer credit
8414,113099,-2767,30768.42,3811.75,Other
8415,107913,-2833,25399.42,12562.77,Consumer credit
8416,105780,-2545,14011.12,3568.03,Credit card
8417,106068,-215,30414.96,12755.61,Consumer credit
8418,110238,-1384,22796.85,4614.14,Consumer credit
8419,113378,-1580,7089.18,19558.74,Other
8420,112580,-2613,23967.85,15862.21,Car loan
8421,111299,-2007,21374.06,11852.97,Car loan
8422,106103,-1259,29786.66,2737.92,Other
8423,100033,-3898,961.8,19101.36,Consumer credit
8424,113924,-3699,40489.93,16883.77,Credit card
8425,112988,-2899,7597.64,17114.08,Car loan
8426,112977,-2518,46010.21,15581.17,Credit card
8427,113218,-957,6658.22,11060.36,Car loan
8428,106049,-3269,31028.15,17240.93,Consumer credit
8429,105237,-1259,19438.98,4913.16,Consumer credit
8430,106090,-3842,36323.8,155.07,Car loan
8431,109292,-2433,43002.87,10085.93,Other
8432,108806,-3220,28059.99,8571.66,Consumer credit
8433,100822,-3763,31883.72,9389.17,Consumer credit
8434,113091,-2957,1744.72,12998.24,Car loan
8435,106543,-3411,18561.29,3689.62,Credit card
8436,100985,-3857,19756.82,15345.3,Consumer credit
8437,113466,-1036,42731.34,16269.4,Mortgage
8438,100824,-805,27953.7,17318.13,Credit card
8439,114287,-3468,49504.2,5389.4,Consumer credit
8440,109372,-3151,8337.44,6934.09,Mortgage
8441,109515,-1766,41614.37,10852.54,Mortgage
8442,112614,-1874,20091.91,18198.11,Credit card
8443,111163,-1685,33901.18,7481.6,Mortgage
8444,113191,-3099,45185.5,10113.6,Credit card
8445,111614,-2503,45654.15,17955.74,Mortgage
8446,113860,-614,39215.0,7732.53,Other
8447,104263,-2102,32011.67,7817.14,Consumer credit
8448,106545,-1456,22870.51,8941.7,Consumer credit
8449,112959,-3577,15810.01,9473.09,Car loan
8450,102132,-2331,10063.07,13551.17,Other
8451,112162,-2497,5109.51,5905.28,Credit card
8452,112774,-1330,8699.41,19591.24,Consumer credit
8453,110457,-2631,5182.12,7349.91,Credit card
8454,110149,-2928,30559.82,7131.3,Car loan
8455,102335,-2651,25815.52,5684.9,Credit card
8456,107105,-2862,22688.73,3945.18,Consumer credit
8457,102912,-241,35131.15,14743.07,Mortgage
8458,111497,-618,32822.27,6608.72,Credit card
8459,109319,-3053,14923.45,11384.03,Other
8460,113557,-3105,12635.98,16406.64,Credit card
8461,103075,-2751,3920.37,18023.93,Other
8462,112453,-3304,36954.46,12329.52,Mortgage
8463,113820,-1924,48736.68,1870.99,Credit card
8464,109265,-3243,34954.58,1142.3,Car loan
8465,104763,-3301,21832.16,46.66,Consumer credit
8466,111283,-793,10874.29,15427.02,Car loan
8467,107526,-2207,43715.8,7058.31,Car loan
8468,110216,-3979,37194.72,15201.47,Other
8469,106070,-1463,11508.28,4063.1,Consumer credit
8470,105217,-2440,32910.84,18400.23,Other
8471,103394,-3267,845.91,10500.68,Mortgage
8472,114126,-549,21618.29,7055.36,Credit card
8473,108295,-778,35646.8,9193.9,Consumer credit
8474,107389,-743,16428.77,9005.57,Mortgage
8475,109590,-507,38445.27,7438.87,Mortgage
8476,105565,-3273,9915.09,18383.77,Mortgage
8477,114551,-1849,3895.55,4083.48,Other
8478,103405,-3022,32160.09,17657.96,Credit card
8479,104056,-1649,15441.6,13887.43,Mortgage
8480,102037,-740,17692.62,7946.39,Car loan
8481,108604,-3694,31080.47,948.21,Credit card
8482,113497,-1527,5962.43,16466.84,Car loan
8483,107199,-920,39458.86,11261.42,Other
8484,112593,-2511,33638.7,5338.18,Mortgage
8485,107158,-1850,18801.52,18203.38,Credit card
8486,107212,-341,47781.57,13140.13,Other
8487,112371,-1107,20707.82,1901.45,Car loan
8488,106259,-3919,43238.63,7127.77,Credit card
8489,111356,-1270,14692.79,5.47,Mortgage
8490,100260,-1005,38867.38,2928.99,Mortgage
8491,101032,-1686,14419.2,7600.8,Mortgage
8492,107716,-2399,49631.11,10569.76,Credit card
8493,105033,-3307,24082.7,9228.66,Consumer credit
8494,103701,-1837,26558.22,7201.24,Credit card
8495,102032,-3432,11960.15,18958.92,Credit card
8496,110090,-3895,26964.71,7106.42,Other
8497,104965,-1376,29020.65,1805.56,Credit card
8498,104774,-3832,33031.21,19761.26,Car loan
8499,101241,-690,39425.87,14245.79,Credit card
8500,105104,-2073,29661.62,7384.44,Car loan
8501,111083,-776,18616.96,6394.58,Other
8502,105106,-1353,20136.85,1482.69,Credit card
8503,114334,-2864,45801.91,17263.18,Mortgage
8504,112299,-1310,14828.37,10054.09,Other
8505,107292,-2975,36889.09,14407.97,Consumer credit
8506,101052,-3183,3328.1,15661.36,Credit card
8507,106786,-3510,577.66,14588.41,Mortgage
8508,109163,-3150,11143.29,19608.05,Consumer credit
