SK_ID_CURR,SK_ID_PREV,DAYS_INSTALLMENT,AMT_INSTALLMENT
101237,6763,225,4332.31
105973,9488,74,4407.18
112388,10031,126,4123.18
113261,2033,245,4820.98
111468,10771,-1,741.6
108787,11616,-56,3979.17
113137,7956,-351,1922.09
105602,10010,302,3551.62
104452,5540,93,4525.63
109338,3859,-247,1445.21
100352,13469,314,512.98
104559,6369,207,683.82
112265,3098,-350,1035.74
108055,2572,-52,1501.62
107943,14927,-172,3507.67
107947,2710,286,2495.95
102185,1922,2,3015.14
112611,2839,98,2138.31
109635,14144,-172,4299.54
104913,11640,255,4377.16
108225,12001,249,4996.75
103733,3648,-153,3565.39
105225,11079,-192,3400.98
112403,11112,136,1414.86
101948,8260,-49,4520.23
104753,8550,266,4402.09
105416,7344,30,988.57
109381,5397,266,4110.69
102635,11131,199,3595.49
108129,3441,-58,4538.15
114021,7799,-207,2137.67
101129,685,183,4648.18
110906,4080,330,2690.55
100008,3688,60,4344.61
105795,1,304,2264.51
106940,62,71,726.07
107937,10751,-97,4760.51
109169,9151,-71,2418.21
105362,181,-208,1429.91
103851,10926,236,4507.4
106979,10029,333,4347.93
105124,14843,-76,1904.26
114668,1706,22,1679.35
107960,1561,52,2754.6
113931,11117,47,3772.48
103165,460,224,3683.03
104885,9011,-181,4142.11
114801,14874,-308,3364.89
108204,5720,28,563.95
107273,6010,14,4244.18
111850,12379,125,2335.29
102480,9129,-134,678.45
109128,10342,39,3467.36
108618,9355,19,2743.55
100110,9823,303,4366.79
111533,3611,141,1842.06
110114,10322,-61,3502.24
107700,2970,315,4688.15
105532,7328,165,1765.33
108051,5899,64,2106.81
104093,4921,-183,2516.98
107427,13430,-199,685.79
112998,2151,31,943.59
113515,7793,263,2373.76
109778,7428,115,806.62
114725,2082,263,1991.49
106868,8475,220,2334.71
107296,4797,210,3123.75
114376,2443,-24,3099.36
112562,12528,149,1632.98
113092,2578,254,961.55
108166,343,103,2097.16
114676,6190,184,4314.69
107181,14222,-128,2939.21
105318,13321,-193,3154.63
113622,4863,-98,1922.97
108968,11787,-158,1768.65
102169,1716,-162,1588.15
106022,13399,186,3171.66
100410,3376,61,705.7
105611,9881,197,3732.09
111931,491,148,2720.02
114837,14840,-39,3181.21
107793,5401,310,4350.08
101871,632,358,4418.87
107946,11469,-52,4484.68
111359,8134,-59,1717.82
113360,30,-156,3263.09
110432,2091,-234,1090.58
103806,3511,199,4899.69
103830,8375,228,2229.58
111528,1152,290,2685.65
111980,9214,306,4207.08
103601,9660,19,2539.54
114319,13570,-163,4661.11
113592,5410,-325,3252.74
104859,4216,-92,4365.49
106500,12645,-121,2513.86
109465,8169,-323,1231.48
112486,5781,40,3485.13
107999,12564,-315,3858.17
100350,3290,139,1109.83
104782,13555,-218,4675.95
104277,12930,-339,930.36
114112,9285,16,2175.0
113573,10122,-143,4325.12
106293,13418,-190,4598.09
113475,14943,-242,977.2
111063,11471,35,1401.33
108299,4262,176,4194.27
104619,14076,80,2464.47
104234,2230,186,1268.68
111564,4708,-145,4118.51
103265,7232,-80,3674.31
105835,11557,-249,3155.07
114268,8346,-15,1958.97
100219,8534,-343,3326.76
101486,6898,329,3772.06
102706,2271,-346,3470.99
107867,1305,-171,2685.35
104840,10141,-87,2317.51
104678,14047,345,4992.25
103889,12609,-172,4101.77
100812,983,-46,2125.6
106189,14713,-300,1518.21
103697,408,-351,2157.16
101565,7019,-84,1231.9
109980,12953,-49,848.96
107059,13365,-81,2895.83
110767,7147,355,1884.05
103524,461,359,971.09
112791,2573,162,1677.46
101429,9892,-99,1066.87
113124,7716,136,3233.96
101521,12468,154,2659.74
114866,6243,217,832.98
100525,5620,-14,4125.77
100463,2025,216,3521.97
111524,949,-47,3294.05
106759,13421,29,2435.23
108678,1359,-21,4430.13
103694,13663,154,3625.79
106530,12785,151,1049.56
108130,3096,-28,1174.67
112537,4580,-197,1793.38
109644,9726,183,4823.58
109867,6276,122,1487.96
103916,14631,214,4439.92
109306,4857,-260,708.49
105020,3560,-312,2836.22
100451,10257,96,997.9
114893,5781,-216,1046.94
113927,12035,251,1323.54
106603,12584,-74,4224.55
110449,3548,338,1301.46
106980,1646,-45,1903.4
106043,10661,-307,3202.64
114622,219,-75,4928.31
104675,9832,-172,1366.34
105017,9176,-149,1995.12
102327,5249,-243,4643.86
109151,9444,-95,1986.82
114190,1131,52,510.57
114889,6601,-294,4697.03
100794,12574,182,3144.52
100793,12960,-327,2440.29
100660,14204,-99,4632.63
108166,12868,-179,1838.81
109214,7682,-185,896.5
113478,3685,-365,1184.96
105236,7438,237,2472.51
109398,13124,-123,3882.75
110683,13443,-267,2781.71
103613,8923,-76,4474.9
112260,2034,-45,1258.94
110829,4490,-48,590.3
104902,13795,113,4891.03
101867,7042,22,2395.63
112157,7705,-281,654.03
112597,13856,123,4873.77
113615,6483,-328,601.24
113254,7757,352,4381.65
105255,462,-206,4386.95
100636,7688,211,700.79
103295,10389,-192,4372.02
109193,11421,-131,762.63
102489,14341,-103,900.87
110413,2571,-199,1281.13
110386,14223,-35,1000.18
103265,11243,-354,1630.83
112362,7795,329,2807.09
114697,12173,-226,3688.48
102837,111,-88,1488.71
105288,13733,-350,2113.32
112047,14093,-53,3397.03
109035,14782,-331,3847.08
107857,5249,-321,858.58
107544,10963,-2,4432.34
113730,5165,307,1787.42
104225,6269,216,947.3
112873,3986,-102,2256.47
103089,9495,21,3781.49
109483,506,123,4926.53
107990,9163,-161,2248.67
101387,6229,-15,2756.48
100149,4117,47,1910.0
107512,14117,25,4254.26
100819,1142,228,2699.05
104267,4764,-41,3266.57
103543,13572,-241,4617.76
103874,11125,-292,3402.03
105014,4274,-42,851.8
108526,9920,260,2261.95
104561,13028,-328,3534.88
107393,2802,47,3928.9
104433,13033,-214,3900.35
107297,14831,-327,4962.73
112315,13854,-140,686.81
110939,3653,-312,3666.48
100780,1429,-196,4373.42
109394,10374,355,3971.37
109907,9623,-327,4590.26
103359,13295,-232,4866.93
114526,1726,256,2775.47
107219,5678,-57,4509.62
111114,6546,234,4234.47
114009,13196,-122,2259.32
112048,8816,-331,4081.11
107070,2971,228,2248.2
113185,7366,-307,4415.1
101910,74,81,4224.72
108825,486,-266,1380.6
108906,11235,-194,3486.22
102183,8173,-288,727.29
102402,668,215,1572.68
106822,14282,-94,3321.81
112432,10729,66,2402.09
112474,13500,78,3205.92
110058,5492,144,4601.94
100508,9399,-258,597.59
111168,3777,-83,2529.34
104170,9588,135,4134.03
110143,5380,-327,4953.61
112752,845,292,1167.17
102039,9340,195,1673.0
111246,12709,-95,4632.38
104640,5657,25,3413.03
113646,1225,289,4923.34
112387,6494,40,2492.27
114883,13386,54,611.2
111592,2622,28,3690.28
103709,2274,-4,3577.7
105737,8267,204,797.76
114834,10755,-199,4036.57
111426,2763,-233,547.36
101699,13413,215,1100.61
101993,9333,240,1380.27
111028,10049,118,3123.75
114861,12348,-287,2880.32
112280,7307,109,1794.5
100999,8840,281,2986.17
103195,12200,252,2462.04
109349,13344,-78,1629.59
106550,7613,215,3246.39
100003,6731,-82,2586.03
102548,827,-53,2866.48
101432,6411,287,4801.24
108171,9039,29,1307.91
113659,13829,325,3697.99
114931,1170,272,3443.18
103018,1362,-339,3862.09
107163,10447,-71,1239.4
102905,6313,-11,1521.03
108025,3354,345,4437.6
110196,4011,-358,1801.84
106563,1568,229,4737.89
108209,8932,-296,1493.79
102663,13239,-212,2263.04
110569,2366,-201,734.57
106012,5562,28,3979.02
108344,11152,284,3302.43
113727,14713,-223,962.67
107547,6491,-326,2176.56
108257,9432,-355,1835.74
113492,11507,96,4354.0
114104,8329,241,784.32
104046,2300,-36,868.05
100662,1336,139,1475.0
101940,7062,90,4590.42
113102,13121,362,3446.59
102794,216,-331,2696.74
112689,1939,-151,617.68
112926,1635,112,2747.81
110490,14819,-15,1507.42
103507,3522,177,2637.46
101434,7404,335,3019.83
103060,13583,-68,1004.52
104919,1849,78,2949.45
107326,5744,-361,3237.55
108691,12848,291,4501.55
103958,11829,193,4598.93
101535,7175,30,4585.41
112614,8930,-208,3308.08
100744,6428,93,3442.43
109539,8135,-119,2489.61
103196,13548,0,1398.31
105215,6216,-264,2341.87
109482,13129,-316,1930.49
102052,9565,149,2784.16
109119,9516,141,845.21
111610,8809,-267,4878.66
111312,6038,77,947.32
110473,8440,-134,3724.7
111787,12528,-167,3255.35
105198,6490,-119,705.84
110695,11064,147,3738.85
100886,14007,28,2651.06
113631,10621,-205,3544.38
100462,2138,233,3540.11
101381,13499,138,1993.59
108051,10211,245,4965.99
106517,9429,-175,4900.06
110967,126,-225,4929.5
109915,611,-108,2132.51
108449,656,-36,4823.91
113282,4248,278,3427.52
109487,3566,-241,4792.55
100546,4471,-323,1064.97
110034,11061,19,3418.94
113078,10787,-199,800.52
100029,4162,-202,1820.19
105031,6546,-337,1691.34
109827,6455,-139,3482.67
100748,11290,148,3910.91
102575,12510,126,1518.44
111267,2193,64,2733.59
106271,4939,85,2766.19
103591,4366,-192,554.85
107061,6300,-33,1408.11
105568,1676,311,2245.06
108590,3507,186,3890.76
110663,2725,-227,3847.47
107378,6492,38,1596.1
105316,13432,211,3485.87
105874,11680,81,3102.25
101643,6545,-250,2469.98
111564,9015,30,2683.23
109707,10352,-168,4777.02
100334,4140,-50,2806.66
107215,12521,-328,4524.48
104202,1616,337,3774.0
110281,541,265,700.81
112211,4327,-72,4154.66
103984,3774,186,2090.6
101465,10164,105,4194.15
112968,9383,272,2066.15
112117,10198,-212,3003.1
102861,14710,217,2893.66
106933,13804,198,4262.76
110492,9809,-352,2158.17
104346,3885,119,3849.24
109795,14575,209,4836.3
104189,12956,354,2955.02
106707,4730,-323,4502.25
104977,4638,127,3276.62
112810,7486,54,3787.5
102712,11679,-123,888.89
103398,6956,199,859.51
113262,5492,-256,3237.44
100602,5435,-202,2501.88
100037,5007,-181,4730.14
101673,6125,221,2323.31
110789,870,-144,3297.96
106439,4945,225,4143.98
105703,389,-73,2458.42
100692,6292,130,4954.93
104116,3037,-73,2239.36
103241,10281,219,4843.44
113870,8357,135,3227.58
105833,6546,280,510.9
113790,5537,-4,4933.15
107410,10265,-275,2974.4
108114,7313,97,3474.69
104716,1644,-215,2141.99
106769,7113,142,3314.5
104164,789,342,2783.64
104700,3298,34,3122.83
111555,14656,-320,3267.71
111449,4056,98,1146.78
110210,9682,207,4291.71
108327,11968,124,2122.11
104256,5224,-130,3432.04
113488,671,-291,3698.88
104719,6361,-239,2565.2
103360,14621,241,1730.91
103631,11028,146,2547.76
108183,5415,-18,958.56
114748,12020,-288,3090.64
102154,9898,164,4339.9
102484,10799,227,4228.2
110433,7298,281,1734.52
104540,13573,236,1215.61
106665,14119,364,4539.73
102464,2676,324,2808.79
113977,10744,359,4814.42
104168,4461,-55,3833.58
105838,13546,-66,1437.75
110892,14241,195,4406.64
102093,14737,-248,4344.71
106598,7329,190,1179.63
102681,5239,-161,2684.89
109640,13535,-23,2227.58
110192,1121,172,2138.01
114603,11668,-110,819.46
103791,12708,244,4825.91
114286,5153,-224,4635.11
102176,5366,138,4250.94
109316,6168,-317,4450.42
108126,6235,127,4282.88
110147,3153,220,3170.23
106848,8026,308,4547.53
106125,12826,-102,1294.05
102107,10147,-285,2340.42
112812,1008,4,3175.02
110165,3642,-97,3566.36
103096,8074,60,2703.48
114489,9233,-28,1965.5
109071,14651,121,1729.12
106420,107,-138,4008.92
102058,10867,-72,4317.81
112965,10575,351,1460.79
102284,7226,-155,3127.39
113791,11373,-278,763.75
107749,118,344,4194.65
107479,661,157,3035.0
103480,11314,92,4969.22
109950,13842,345,4970.45
113363,12831,-10,2852.41
109672,2040,163,4325.37
100255,9661,182,3349.58
109996,1529,-150,2956.55
101240,3133,-292,1158.6
112535,8728,234,2703.5
102923,470,138,2080.61
113960,1919,-178,4497.24
107415,690,-101,3378.34
114261,6147,-324,4960.29
113587,3051,133,4092.73
111209,10179,-33,877.01
113181,5795,-48,1462.16
104562,862,71,1119.48
109540,11241,-355,1529.09
100176,12251,-320,3593.23
106204,5899,-171,4015.63
112011,219,-319,577.29
109423,3576,314,1704.06
111722,11617,60,1759.53
101555,13726,-195,4253.64
104129,1535,-211,924.51
108003,9333,268,1153.96
112515,11722,-64,4915.45
111962,14458,-78,2258.77
111659,10139,294,772.84
101173,8695,-108,4931.56
105020,4195,-327,1144.79
109161,11061,257,1175.81
101879,12773,-246,2431.52
112512,9697,-184,4637.86
102095,6008,-188,4243.14
100231,7839,-120,3056.23
114008,11348,-311,4775.79
101483,4123,-67,3144.35
101899,10207,122,1786.54
103154,336,-21,974.49
106001,1644,-211,2691.56
111660,877,87,3225.78
109315,1972,362,4688.44
106048,5186,-13,2307.05
112086,905,46,2056.27
103060,12120,36,4764.42
100642,1983,-264,1659.1
112453,2432,354,4753.61
104370,13331,293,3665.5
112976,1460,-229,3521.73
100325,419,-176,2812.19
103839,8035,-108,4543.83
107018,11227,185,705.33
107347,9705,242,2005.15
102744,14858,338,4101.75
114877,4362,216,3260.8
114486,3514,-111,4764.64
103560,10020,265,3628.5
106271,1304,-146,2251.9
105371,2361,313,2245.98
112165,7605,-96,607.46
104093,11811,209,1756.32
109151,11983,301,4681.32
110522,5125,-132,922.69
108730,5657,-330,993.83
102434,7630,-137,4574.77
101233,9252,-65,654.7
109524,8106,229,1873.86
112329,11905,54,3006.52
100218,4073,-358,1342.46
101340,5989,-363,3040.04
111985,9894,-121,1853.11
108040,14792,-54,1351.18
111893,9812,267,4961.1
102306,3033,-300,3869.66
101552,10926,-56,2574.59
109614,8339,-319,2489.09
114522,5868,-97,3010.66
110989,1224,-53,2161.94
109573,12113,291,3074.53
107440,9844,109,4992.86
111398,10456,-296,1757.67
110922,6933,44,3227.18
100530,4319,2,2708.57
103575,1654,-140,1091.7
104903,11695,201,3943.11
105872,12579,-355,4933.82
107054,2299,350,1983.22
114224,2053,22,1377.0
113704,3593,-184,1106.98
108186,8598,-28,4706.63
106816,2347,82,2114.27
113667,8780,265,3636.36
105826,78,-40,611.27
112768,354,-272,1884.82
106554,4118,171,721.4
105607,10241,-277,3518.35
112329,8876,346,4091.87
104381,10287,-290,3839.38
100912,11320,364,935.16
108705,9643,-277,2121.67
106232,5686,120,3329.15
113534,9142,198,4654.2
114866,862,350,3231.99
107965,4340,107,543.47
101697,8347,67,4947.75
103718,5215,-11,1804.26
113720,5200,149,3736.24
114504,12171,-345,4481.85
105158,7390,30,4806.3
105438,2452,352,2039.88
107129,10415,-322,772.81
108956,14656,156,4424.01
101199,1796,-321,3664.56
102885,8662,-206,2494.21
109258,2442,-313,1185.04
105994,713,330,3274.37
108800,12147,-327,1656.19
113305,9944,30,2235.15
100328,11364,327,1379.94
104828,1121,4,2263.15
104935,9112,194,3748.48
113848,3675,-143,4139.39
109774,11109,-131,671.41
109692,11264,-55,2241.42
105269,8808,180,3842.38
104691,4670,174,649.56
104065,2108,-100,3620.47
100009,5906,-82,1052.26
100190,13074,25,1205.06
112448,167,14,568.79
102866,7933,-142,4143.97
101613,4852,113,2916.77
106975,919,-133,2720.87
107183,14777,279,4671.57
107743,6511,-353,3174.68
104733,5818,-161,3554.68
100340,742,-237,2499.24
106973,750,-257,1370.05
110952,3661,70,4566.13
105508,5758,-199,3260.56
107251,14665,-281,4451.13
113671,11199,-300,2329.91
110673,13344,-31,843.29
114927,5884,348,2532.27
101669,8426,10,3532.55
113568,1016,104,4131.01
113627,3049,-288,1498.32
105354,5179,-237,2937.81
110232,572,-336,4179.7
114877,1384,-290,2230.75
106685,3753,-287,850.16
109808,10753,179,1036.29
104540,1715,-250,1180.03
109513,2639,154,4882.99
107094,6457,-283,2775.11
100239,13604,173,3659.01
104532,6309,135,2617.36
102503,8278,-116,2741.4
104002,2442,-205,1317.87
112166,19,-55,1511.04
106977,10020,234,2691.18
113356,6195,363,1230.96
107458,1788,-258,2097.56
100490,5836,-200,3200.16
105695,10509,209,652.3
112702,2569,53,3095.06
111336,9039,-97,944.1
104037,10698,-99,829.15
113529,14972,-262,1765.79
114608,5655,-304,4642.16
114455,1054,270,1165.94
104177,5955,260,3250.9
112262,7147,-171,4800.85
100054,5666,253,3190.77
100701,10556,-134,2449.46
107644,6097,323,3087.58
106937,14336,315,2218.44
102075,2284,70,2415.22
105799,11168,-165,2033.8
100995,10370,-94,1864.22
114585,11559,-43,4806.34
109488,10054,34,1724.56
111809,14913,60,3723.81
104243,3960,-332,3414.69
101553,9972,-25,3734.05
110953,2838,-33,3198.67
101986,10538,-68,3970.62
114162,11497,-62,2080.36
107300,12797,-348,4937.55
105958,13167,249,1106.5
100936,1702,79,4255.46
107905,13411,-174,1216.14
108248,5128,11,4474.84
101133,4399,-288,3296.84
105706,13263,-42,2167.74
105627,2082,117,1622.1
106683,5065,-70,512.03
111286,2914,-226,4161.67
108197,4241,-221,4433.93
108387,3957,8,2011.77
100568,1153,301,2145.27
104914,11739,-88,2895.55
112344,8308,-330,2225.29
102043,6846,-29,1227.91
114473,5189,125,1960.93
112127,51,7,3015.37
100595,1432,336,3680.57
110212,3294,123,911.59
113557,9369,-150,3825.07
107654,3555,134,4358.12
109197,8188,327,3434.25
104722,13327,93,3347.04
107600,832,138,2556.45
114779,14287,-11,1722.82
102514,8000,145,1678.67
110646,50,33,4894.81
103604,1327,242,4345.54
107386,6249,-24,836.13
110247,2508,-101,2425.13
102987,10195,-3,1023.35
112204,12237,-256,4595.18
104404,8141,-355,4169.46
112787,8408,150,2532.46
105641,10085,303,3880.86
112686,2487,-235,3569.11
108495,1111,275,2926.36
113154,8443,-152,3233.24
111055,12231,318,1971.46
111390,292,308,4666.0
108246,13227,-72,784.89
103809,14900,-31,4116.55
102147,10516,-203,3530.73
114162,5131,-271,910.94
103303,10163,-54,963.34
112062,1332,124,1055.1
106128,4539,-46,845.31
111544,3986,-98,2840.92
101546,2601,-357,3665.81
101567,5565,177,1330.66
110578,8317,-213,3194.55
108633,1984,-205,614.89
113489,4673,-115,1527.91
102828,11548,309,793.72
102763,819,132,3672.65
114732,11464,280,2407.95
114898,7246,-311,3712.78
113319,6880,-84,2626.13
105033,6764,-71,1987.38
100160,7844,168,569.24
105373,6197,293,801.03
101677,14054,179,4016.35
114783,10022,-99,2599.31
108308,13793,-155,2476.29
106532,4229,-221,4113.95
103439,10396,255,3091.61
103468,10225,20,1072.11
114669,12261,-106,4506.13
110153,13481,208,1014.93
103323,5181,-352,2307.66
110335,9721,349,2113.03
103249,4086,282,2767.2
106652,12742,257,2986.34
105315,7998,-162,3070.34
101388,12936,-8,1449.36
107716,13737,112,4634.84
107123,542,-283,3829.95
105706,6926,-181,2780.47
101703,2325,-264,3651.92
108237,2495,-91,2213.99
109765,13415,298,1938.68
112938,138,-207,2133.57
113077,11705,-263,1385.15
109905,3012,263,1925.3
112416,14243,211,2867.55
103695,3571,-365,606.75
108686,1780,110,2209.25
113548,8558,-158,4600.56
107356,14744,234,986.59
104420,7446,-98,4204.78
102481,6208,98,2475.05
101544,8091,-70,4269.86
113074,12181,-119,1055.35
100240,13295,-245,4865.17
100855,2736,-115,3945.14
102558,9306,331,2603.31
101429,9666,-126,2554.49
104616,4456,223,4774.7
102473,4059,102,637.33
106500,5906,-83,4033.28
109804,4275,86,1740.07
107904,3033,344,840.25
100043,2766,98,1607.1
112876,4984,176,4031.44
102592,798,-290,1180.87
101583,84,-341,4697.34
103774,7037,247,591.67
102867,8552,289,1135.62
103511,10099,-298,3407.68
101739,499,74,565.51
114434,5181,113,3325.8
104077,5445,-257,2216.83
103949,3439,-269,1564.1
105507,4199,98,3038.28
107317,1599,182,4559.16
100970,7945,24,3348.04
110318,6933,194,4541.2
112258,449,264,1367.25
113950,6665,109,1154.56
106445,11857,-221,2794.06
110907,6096,-76,4406.36
113826,5226,13,4194.25
106078,11536,173,4792.41
107160,12816,-149,2042.25
106357,3759,345,3383.4
106635,6611,194,1256.62
102831,11511,-270,628.43
107521,5872,206,760.29
113746,10354,248,2075.09
109261,4093,-333,1144.08
111756,8568,-271,2898.15
111807,10294,76,1598.09
112600,4959,77,3804.65
113393,2566,75,1286.86
108336,3360,-215,2176.05
104798,10222,-308,3919.69
108779,6476,350,2127.94
111489,5749,-264,2250.97
110662,13626,50,2477.65
114365,12785,-33,742.88
113295,1762,-21,2833.97
112942,10192,31,4000.1
114715,7655,310,679.81
104771,14046,-146,2495.65
114877,2220,211,515.3
104664,11435,-61,4682.41
103439,9942,-94,3394.06
101445,11967,128,3860.7
103068,3608,309,1376.24
108299,5279,-351,3821.25
111283,1975,146,763.53
111032,4278,25,1229.35
107140,10254,-203,1524.76
114704,9776,-343,1756.8
109748,1547,42,4499.75
111452,11537,105,4010.38
111743,3978,-110,1043.55
101723,5005,-5,1471.02
102526,6476,-188,4617.83
112857,10906,192,1059.97
104506,14907,-128,4764.34
109584,11529,26,3488.47
113785,2562,250,1738.15
102069,13552,-207,2248.54
100397,13718,-338,2507.2
110965,137,-357,4124.8
113133,2302,-361,1817.53
106349,1720,166,3264.07
105156,8896,303,1340.63
104638,13310,291,1552.73
100563,11478,-296,4672.53
110766,14976,-174,3778.23
106828,4575,129,4543.06
113834,13723,-18,1022.02
104436,4708,326,4781.89
102703,3770,333,2426.49
114860,4638,199,1146.91
109245,4895,-277,2174.94
114317,6377,-97,2552.09
113424,3527,23,2714.42
106080,13684,-324,509.49
112345,14900,196,1313.21
112574,10723,-116,2702.57
114671,7592,-119,3804.62
102634,1150,59,3099.02
105907,6837,123,2978.65
103920,12268,361,1199.46
