SK_ID_PREV,NAME_PAYMENT_TYPE,CNT_PAYMENT,DAYS_LAST_DUE,DAYS_TERMINATION,SELLERPLACE_AREA,NAME_PORTFOLIO
2661,Cash,34,170,-202,-60,POS
145,Cheque,29,-162,-203,-22,Cards
1599,Cheque,32,-286,-142,37,Cards
2670,Card,10,299,-173,-32,Cash loans
6383,Cash,34,-4,-198,75,Cash loans
3767,Cash,23,-330,14,54,Cash loans
11110,Cheque,9,-280,8,33,Cards
13275,Card,21,157,166,-23,Cash loans
11072,Card,3,182,86,-65,Cards
6178,Card,25,-305,198,68,Cash loans
6232,Card,16,7,-135,42,Cash loans
5877,Cheque,23,244,-169,-33,Cash loans
2528,Cheque,25,355,211,16,POS
1355,Cheque,13,218,-165,-94,POS
13388,Cash,2,20,-246,-13,Cards
11423,Cash,7,-337,49,7,Cash loans
1966,Cash,20,-319,-279,-34,Cards
5762,Cheque,19,17,-209,-23,POS
984,Cash,5,-456,187,-17,Cards
2906,Card,29,450,-245,10,Cards
268,Cheque,21,-345,190,19,Cards
6338,Cash,26,87,-300,18,Cash loans
3815,Card,6,324,17,68,Cash loans
2919,Cheque,11,-219,108,90,Cards
6287,Cheque,24,204,116,-45,POS
6110,Card,22,126,-209,-47,Cards
9155,Card,31,-290,-242,40,Cash loans
9556,Cheque,10,-376,-50,-19,POS
1994,Card,28,243,-108,47,Cards
6000,Card,34,216,-147,-40,Cash loans
463,Cheque,7,359,-244,-55,Cards
6020,Cash,2,-420,-226,-39,POS
9220,Card,3,435,-2,-66,POS
10415,Card,27,-109,-149,84,POS
6393,Card,12,-410,-73,-60,POS
3823,Cheque,5,333,160,42,Cash loans
5364,Cash,13,-235,-289,98,Cash loans
2337,Cheque,28,153,240,-100,Cards
13576,Cheque,31,127,50,-68,Cards
6231,Cash,2,-478,82,-46,POS
3000,Cheque,8,423,-226,-28,POS
7768,Cash,27,-335,-86,26,POS
11095,Cheque,14,110,211,14,Cards
5512,Cheque,27,-352,14,35,Cash loans
14001,Cash,24,-350,299,19,Cash loans
5911,Cash,14,-380,-254,8,POS
2132,Card,18,104,-291,-12,Cash loans
5038,Cheque,27,456,169,-78,Cards
6686,Cash,32,-213,227,-91,Cash loans
5481,Cheque,17,68,186,-57,Cash loans
3704,Cheque,6,-99,176,22,POS
9455,Card,3,-386,211,10,POS
13752,Cash,6,-475,-221,-47,Cards
6421,Cash,33,394,-56,-25,Cash loans
9995,Card,34,132,255,-26,POS
245,Card,14,407,-250,49,Cash loans
12804,Card,20,216,-133,50,POS
10157,Card,9,79,-74,-42,Cash loans
9275,Card,13,-487,-78,-10,Cash loans
13893,Cheque,30,-197,-227,33,Cards
12695,Cheque,29,-36,-70,9,Cash loans
7836,Card,18,284,111,75,Cards
4367,Cash,5,251,-253,-22,Cards
3063,Cash,25,-328,32,-97,Cash loans
3703,Card,13,-77,147,80,Cards
2233,Cash,3,464,0,39,POS
6356,Cheque,3,76,-11,-47,Cash loans
1442,Cheque,21,60,280,75,Cash loans
5605,Cash,25,341,166,-41,POS
5579,Cash,13,318,-40,-2,Cash loans
1609,Cash,1,-440,132,-26,Cards
9635,Cash,14,256,-280,-15,Cards
14471,Card,35,430,-134,-15,Cards
14259,Cheque,28,318,-70,6,Cards
10286,Cheque,6,-202,132,56,Cards
7782,Cheque,4,-6,102,43,Cash loans
10753,Cash,2,450,31,95,Cards
1374,Cheque,17,201,104,-5,POS
4942,Cheque,17,-287,212,-88,Cards
13748,Cash,12,-345,188,22,Cards
10847,Cash,10,-123,127,-20,POS
1578,Cash,19,155,-266,-55,Cards
2348,Cheque,18,-112,-37,-21,Cash loans
7597,Cash,16,250,-101,-75,Cards
11677,Cash,26,150,249,31,Cash loans
10499,Cash,24,127,-223,2,POS
9707,Cheque,5,-31,275,-96,POS
1643,Cheque,34,-317,-105,41,Cash loans
4435,Card,32,-374,240,63,Cards
9380,Cheque,25,-19,-60,-53,Cash loans
12571,Card,15,-388,206,-11,Cash loans
1240,Cash,7,410,77,-35,POS
1252,Cheque,30,-247,229,24,POS
13220,Cheque,14,406,-225,76,Cash loans
3504,Cash,16,-295,280,35,POS
11405,Cash,33,255,125,33,Cards
1217,Cheque,22,279,0,36,Cards
8557,Card,12,350,-97,-66,Cash loans
13942,Cash,34,-285,144,97,POS
9733,Cheque,3,-387,-137,-67,Cash loans
7050,Cheque,12,-76,275,-23,Cash loans
5687,Cash,14,306,90,19,Cards
12172,Cheque,31,335,236,25,Cards
3481,Card,19,326,-289,68,Cash loans
1197,Cash,31,499,-176,93,Cash loans
8932,Cheque,5,202,-207,95,POS
9119,Card,30,376,8,63,POS
9604,Cash,2,17,-124,78,Cards
7627,Cheque,10,332,-178,-23,POS
1280,Cash,6,308,-126,-71,Cash loans
3152,Card,33,354,-167,-71,Cash loans
12540,Cheque,5,260,30,-39,POS
10552,Cheque,14,-168,-224,13,Cash loans
4282,Cash,12,107,-54,-95,Cards
9876,Cash,6,11,97,-97,Cards
6782,Card,7,388,223,65,POS
5323,Cash,22,-471,186,20,Cards
8669,Cheque,8,127,-108,84,POS
11670,Cash,8,-317,153,21,Cards
14004,Cash,29,211,-49,48,Cards
14546,Cash,10,-174,189,77,Cash loans
1990,Cheque,12,12,176,19,Cards
262,Cheque,13,409,-119,-60,POS
12232,Cheque,3,406,163,87,POS
7514,Cash,30,-411,25,40,Cards
12952,Cheque,27,423,222,-35,POS
3402,Cheque,10,485,-56,88,Cash loans
14995,Card,29,-255,-91,91,Cards
9829,Cheque,23,474,-127,49,Cards
6126,Card,14,-358,-189,-10,POS
8628,Cheque,24,-28,-241,55,Cards
2100,Cash,8,9,43,-41,Cash loans
2620,Card,18,119,-276,72,Cards
11756,Cash,15,-91,-107,10,POS
13739,Cheque,26,275,-161,-15,Cash loans
6626,Cheque,6,-467,-254,2,Cash loans
11331,Cash,5,331,146,3,Cash loans
12647,Cash,16,-235,-124,55,Cards
1501,Cheque,31,-146,225,-88,POS
9198,Card,25,-462,-216,-22,Cards
10059,Cheque,10,55,164,-10,Cash loans
5642,Card,18,429,28,92,Cards
4157,Cheque,9,-28,-192,-25,POS
5467,Card,7,-200,-118,26,Cards
4439,Cheque,28,-286,-258,37,Cards
5033,Cheque,23,192,210,57,Cash loans
12410,Cash,27,-71,-214,73,POS
5391,Cheque,28,102,-87,35,Cash loans
5556,Cheque,30,179,21,78,POS
6884,Cheque,10,403,194,-95,Cash loans
4612,Card,32,-3,225,26,Cards
8257,Cash,35,-179,38,-4,Cash loans
9745,Cheque,14,-85,-214,-20,Cash loans
8333,Card,24,-30,-266,62,Cash loans
13017,Cheque,27,-72,281,90,Cash loans
10101,Cash,28,-193,154,81,Cards
13141,Cheque,30,17,96,-49,Cash loans
2465,Cheque,30,-27,8,13,Cash loans
3,Cheque,32,271,-116,-52,Cards
6159,Cash,24,183,159,70,POS
179,Cash,15,-426,-205,68,POS
3952,Cash,19,-256,56,-54,Cards
8111,Card,4,235,-277,27,POS
8884,Card,30,408,-76,52,POS
3775,Card,5,-291,186,-49,Cash loans
2691,Card,34,-93,-89,88,Cash loans
13646,Cash,25,-500,104,-64,Cash loans
1227,Cash,7,-500,-100,-34,Cash loans
1714,Cash,4,-328,153,-38,POS
7438,Cheque,25,-219,3,25,Cards
4958,Cheque,3,-276,261,-7,POS
9872,Cash,8,109,123,73,POS
1626,Cheque,29,446,283,-45,Cash loans
5061,Card,26,125,-102,57,POS
12383,Cheque,30,-386,21,-88,Cards
5398,Card,28,280,238,40,POS
14388,Cheque,34,499,79,-29,Cards
8688,Card,1,415,-204,92,POS
11821,Cash,19,-65,106,-66,POS
202,Card,30,-487,-259,22,POS
7687,Cheque,28,266,-168,-87,POS
13544,Cash,2,-436,23,22,POS
8881,Card,9,-350,-135,-12,POS
10754,Card,2,-416,-89,68,Cash loans
10474,Cash,8,-442,-88,-87,POS
5134,Cash,23,-461,264,56,POS
254,Card,26,11,-60,-32,Cards
11552,Cheque,35,339,85,-78,POS
8417,Cheque,16,254,100,90,Cards
6863,Cash,32,-486,61,-78,Cards
11644,Card,14,9,-133,27,POS
931,Card,33,403,59,3,Cards
14525,Card,9,-63,3,45,Cash loans
6332,Cheque,5,-30,286,89,Cards
6423,Card,18,-341,-20,-4,POS
5803,Card,28,-220,-82,-62,POS
12372,Cash,3,-100,-206,66,Cash loans
9749,Cash,22,-218,124,-12,POS
4268,Cheque,1,105,-221,-54,Cards
543,Cash,28,418,-54,-11,POS
8663,Cheque,24,415,-36,93,Cards
1557,Cash,13,394,260,-25,POS
14729,Cash,33,282,-180,6,POS
6480,Cheque,14,107,-185,46,POS
11101,Cheque,6,118,273,-6,Cash loans
1588,Card,14,-192,-175,4,POS
6195,Cash,14,364,-46,-50,POS
9063,Cheque,24,136,-68,-92,Cash loans
4721,Cheque,18,292,-283,-55,Cash loans
12873,Card,4,490,-134,90,Cards
6372,Cash,4,-174,-6,69,Cash loans
51,Cheque,26,-379,140,-10,POS
12467,Card,18,-50,102,89,POS
6806,Card,14,268,-200,-89,Cash loans
6637,Cash,13,55,-285,80,POS
11639,Cash,25,-289,-36,-26,Cash loans
8916,Card,27,392,-20,-9,POS
11296,Cheque,13,78,-186,89,POS
13848,Cash,15,-223,-82,-97,Cards
9286,Cheque,9,-115,-59,-30,POS
2414,Cash,17,246,-260,-73,Cards
12444,Card,34,-61,-237,98,Cards
3652,Cheque,7,225,-20,96,POS
7311,Cash,15,388,118,-53,Cards
885,Cash,2,21,-102,-10,Cards
12831,Cheque,10,334,68,-93,Cards
7089,Cash,26,201,-200,-25,Cards
3120,Cash,34,64,-38,17,POS
5843,Cheque,10,141,68,-62,POS
5369,Cash,29,-134,231,-17,Cash loans
9402,Cheque,31,88,7,-46,Cards
6581,Cash,12,-422,92,44,Cards
13527,Card,17,-463,-103,58,Cards
12258,Cash,14,-365,-294,17,Cards
7234,Cheque,28,-229,89,-43,Cards
107,Card,18,-390,202,16,POS
2325,Cash,11,-176,-260,-60,Cash loans
3463,Cheque,21,-3,-205,-70,Cards
985,Cheque,6,-486,-142,-7,Cards
9362,Card,3,331,75,-92,Cards
5329,Card,27,6,193,-69,Cash loans
4394,Cheque,12,-200,-293,-81,POS
9160,Cash,6,-398,115,-76,Cash loans
9884,Cheque,14,401,63,49,POS
2658,Cheque,3,86,113,71,Cards
5910,Cash,5,-71,51,40,Cash loans
11764,Cheque,13,108,-102,12,Cards
7704,Cheque,29,-397,276,-63,Cash loans
9871,Cash,22,52,-87,14,Cards
852,Card,33,-425,10,-7,POS
11819,Card,22,-9,10,-19,POS
4636,Cash,14,-498,-300,-53,Cards
7652,Cheque,8,11,-126,45,Cash loans
11859,Cash,22,144,-130,-76,POS
4163,Cheque,2,92,270,-88,Cards
10406,Cheque,10,292,-269,-55,Cards
6210,Cheque,28,16,-48,16,POS
14405,Card,3,-22,-122,-76,POS
11658,Card,6,108,-165,8,POS
6389,Cash,10,-307,163,49,POS
135,Card,23,347,105,-84,Cards
2695,Cash,16,146,-36,78,POS
510,Card,3,-323,-233,16,POS
13131,Cheque,18,-257,209,-76,Cash loans
8475,Cheque,31,334,118,-61,Cards
13164,Card,17,476,-297,35,POS
9365,Cash,8,-59,-16,73,Cards
12188,Card,24,182,-44,43,Cards
7409,Card,4,-446,141,-17,Cards
14876,Cheque,8,-290,-116,70,Cards
6725,Cheque,9,301,61,18,Cash loans
9043,Cash,29,-122,-191,-7,Cards
3847,Cash,17,-277,-201,-18,Cards
12247,Cheque,17,-130,285,99,Cards
6788,Cheque,26,410,193,-80,Cash loans
12585,Card,26,-423,-61,73,Cash loans
13020,Cheque,18,-192,-197,57,Cards
2659,Card,21,108,211,27,Cards
7828,Cheque,24,-205,-21,-32,Cash loans
13876,Cash,13,391,-122,8,Cards
11666,Cash,14,334,-260,96,Cards
461,Card,4,430,-19,-63,POS
42,Cheque,8,172,49,29,POS
11575,Cheque,17,-108,-169,-96,Cash loans
11292,Card,18,-498,-29,45,Cash loans
4819,Cash,32,282,15,-20,Cards
2632,Cash,3,172,-236,34,Cash loans
13684,Card,31,353,275,-38,Cash loans
8382,Card,26,-352,-249,-99,Cash loans
2000,Card,27,219,-59,-56,Cards
6261,Cheque,21,-157,84,-53,Cash loans
2371,Card,32,222,109,-21,Cards
13247,Cheque,5,-239,-190,-44,POS
4505,Cheque,25,125,231,-40,POS
689,Card,1,-256,54,93,Cards
12514,Cash,6,-167,-48,-30,Cards
3968,Cheque,4,-262,88,24,Cards
13555,Cash,13,392,-221,46,POS
8965,Cheque,18,245,238,41,Cards
1013,Cash,29,76,-160,86,POS
7097,Cheque,35,359,139,-100,POS
6912,Cash,10,-315,-105,-98,Cards
12554,Cheque,14,-366,264,37,POS
1604,Cheque,7,-1,288,33,POS
12386,Card,31,476,-157,66,Cards
8424,Card,8,15,-81,4,POS
11111,Cheque,31,419,90,20,Cash loans
1498,Cash,22,-460,21,16,POS
5254,Cheque,5,-251,2,26,POS
12802,Cheque,24,204,-42,15,Cards
2514,Cheque,1,86,295,-3,Cards
8152,Card,33,-417,54,94,Cash loans
2199,Card,12,485,141,19,Cash loans
2008,Card,6,341,-143,-52,Cash loans
5426,Cash,23,278,138,34,Cards
506,Cheque,13,279,-144,-45,Cash loans
634,Cheque,11,-334,17,-68,POS
12204,Cash,8,-138,95,93,Cards
14042,Card,7,461,-291,-3,Cards
1130,Card,9,445,154,73,Cash loans
4354,Cheque,34,206,161,-21,POS
4373,Cheque,6,377,-125,-78,POS
10022,Cash,9,-408,-197,-73,Cards
3075,Cheque,16,181,186,12,Cash loans
137,Cheque,5,72,-16,91,Cards
14554,Cheque,11,-277,73,52,POS
4059,Cheque,11,443,77,-6,Cash loans
14955,Cheque,17,244,177,93,Cash loans
11086,Cheque,18,-474,-279,-40,POS
10193,Cheque,1,277,-74,-17,Cards
11667,Cheque,34,-96,7,-18,Cash loans
6567,Cash,20,87,-295,-78,POS
956,Card,16,-468,-15,95,Cards
3337,Card,19,-207,-225,48,POS
5223,Card,3,341,221,98,POS
1330,Cheque,24,-422,131,-20,Cards
2209,Card,6,28,292,20,Cash loans
18,Cash,24,216,-165,7,Cash loans
10469,Card,11,297,17,-4,POS
11962,Card,32,-267,253,89,Cards
11581,Cheque,32,87,157,-44,Cards
8522,Card,34,-310,47,-67,Cash loans
11153,Card,24,-391,-145,-87,Cash loans
5638,Card,12,-285,162,-17,Cash loans
11235,Card,33,-39,295,10,Cash loans
4117,Card,2,-447,9,58,POS
14439,Cheque,30,421,-213,39,POS
363,Cash,30,-104,166,99,POS
8708,Card,35,344,240,-59,Cards
14801,Cash,1,-336,248,-15,Cards
1214,Cheque,34,60,-218,-11,POS
11283,Cheque,9,-480,-40,99,POS
11388,Cash,6,-310,-157,-95,Cash loans
11949,Card,26,-67,-235,59,POS
24,Cash,8,-17,158,34,Cash loans
6151,Card,15,-169,-13,96,Cash loans
2780,Cheque,4,168,-129,30,Cash loans
8183,Card,22,19,86,62,Cards
4041,Card,32,2,41,-70,Cash loans
8362,Cash,19,458,-298,68,Cash loans
14278,Card,14,-438,136,-31,POS
8547,Cheque,21,-3,172,89,Cash loans
10501,Cash,2,124,240,43,Cash loans
4909,Cash,3,379,235,53,Cash loans
3570,Cheque,1,-249,38,-4,POS
7410,Card,7,403,-60,-37,Cash loans
11058,Cheque,3,450,121,4,Cash loans
10460,Cash,28,-11,270,-6,Cash loans
1041,Cheque,14,-387,-295,-81,POS
6428,Cash,21,-160,5,22,POS
9227,Card,27,280,106,4,Cash loans
8010,Cash,7,229,53,26,Cards
7933,Card,2,290,-11,59,Cards
10071,Cash,24,405,39,43,POS
12934,Cash,7,-225,243,-20,POS
103,Cash,29,-114,37,80,POS
4905,Cheque,24,301,-262,67,Cash loans
2801,Cheque,8,206,-225,16,Cards
10164,Cheque,28,-204,233,-90,POS
11605,Cash,7,485,80,-61,Cash loans
2849,Cheque,19,-444,178,95,POS
3747,Cheque,15,-63,-106,0,POS
9432,Cheque,35,-465,-275,76,Cards
8322,Cash,2,7,38,52,Cards
9181,Cheque,12,-16,-114,1,Cash loans
4342,Cash,28,-310,294,-95,Cards
11912,Cheque,17,-297,228,6,POS
1351,Cheque,10,-22,-166,86,Cards
3225,Cheque,34,77,-16,-42,POS
3664,Cheque,32,-407,-275,-29,Cash loans
14827,Card,10,-54,88,3,Cards
14265,Card,18,163,-25,62,Cash loans
306,Card,32,104,-171,-57,POS
4297,Cash,23,166,-190,-30,POS
13196,Card,9,-13,-279,-98,POS
2091,Cash,4,388,152,-41,Cards
14811,Cash,20,-490,-54,86,POS
9725,Cheque,25,-405,50,37,Cards
14311,Cheque,12,-413,-86,2,Cash loans
10855,Cash,5,-331,259,26,Cash loans
9056,Cash,3,-246,-161,-21,Cards
9453,Cash,35,-452,-29,75,Cards
6316,Cheque,28,233,1,-99,Cash loans
2932,Cheque,33,-289,177,-84,POS
12781,Cash,31,-257,46,-79,Cash loans
8278,Card,11,-125,-156,-53,Cash loans
10977,Card,6,273,-25,49,Cards
7221,Cheque,19,390,71,-88,Cards
2837,Card,16,-433,126,-71,POS
1242,Cheque,6,-233,17,-46,Cards
5965,Cash,30,344,-205,-7,Cards
4018,Cash,28,-276,91,5,POS
8430,Card,20,-52,-45,-91,POS
8671,Card,21,-413,-27,-56,POS
1648,Cheque,13,-421,291,93,Cards
9382,Cheque,32,189,59,-2,Cards
1751,Card,1,349,76,-20,Cash loans
6313,Card,26,-225,-204,-83,Cards
7866,Card,5,-433,-142,78,POS
6260,Cheque,7,440,235,-45,Cards
9651,Cash,32,485,208,-68,Cards
6113,Cheque,12,204,-248,-65,POS
12759,Cash,4,-410,169,-72,Cash loans
4888,Cash,27,-26,174,34,POS
8703,Card,25,-54,-131,-23,Cards
11705,Cheque,25,-428,-67,-25,Cash loans
11160,Cash,16,-124,140,-68,POS
9358,Cash,20,-172,157,40,Cards
1452,Card,32,19,-54,97,Cash loans
438,Cheque,19,-231,170,89,POS
10881,Cash,22,125,257,-59,Cards
5792,Card,29,-213,-219,22,Cards
5715,Cash,9,26,278,45,POS
12877,Cash,17,-488,-210,-19,POS
4125,Cheque,22,485,176,-19,Cash loans
3485,Card,33,469,56,-98,POS
6375,Card,30,239,-250,79,Cards
9066,Cheque,9,-265,-288,-67,Cash loans
7312,Card,28,-200,-263,-9,Cards
14195,Card,12,221,-155,-11,POS
982,Cheque,24,338,80,-61,POS
9532,Card,24,-429,-60,4,Cards
8084,Cheque,26,-193,291,-75,Cards
9022,Cash,1,322,271,-4,Cash loans
9310,Cash,23,-67,-151,-18,Cards
7216,Card,7,268,-65,-25,POS
8439,Cheque,10,183,-198,16,Cards
10537,Card,10,479,70,-27,Cash loans
1206,Cash,27,188,-90,47,Cash loans
5387,Cheque,7,-276,-64,-83,Cash loans
2005,Cash,18,177,-151,33,Cash loans
7997,Cash,13,-251,14,38,Cash loans
9316,Card,20,-103,-283,64,Cash loans
11032,Cash,26,-421,-263,20,POS
7290,Card,15,-186,-130,91,Cards
6816,Card,16,-3,-267,-10,POS
13278,Cash,3,-111,-36,-69,Cards
11773,Cash,28,-117,-62,22,POS
7791,Cash,34,44,80,33,POS
4982,Cheque,7,369,121,72,POS
8829,Card,14,156,172,-42,Cash loans
5613,Cheque,24,-207,-221,-20,Cards
8998,Cash,14,319,-190,-92,Cash loans
7856,Cash,8,166,-136,-44,Cards
928,Card,26,91,-193,58,Cash loans
5035,Card,34,-366,-131,-30,POS
5692,Card,26,200,67,-13,POS
4409,Cash,4,-371,-188,-4,Cash loans
14475,Card,20,408,279,79,Cash loans
12738,Cheque,15,498,28,-40,Cash loans
9149,Cash,27,-421,-67,-88,Cards
8337,Card,29,82,-127,77,Cash loans
12413,Cheque,3,-63,-176,69,Cash loans
14120,Cash,9,308,-174,32,Cards
13678,Cheque,11,374,139,-16,Cash loans
2816,Card,27,189,-205,14,Cards
2226,Cash,25,-186,74,49,Cash loans
1362,Cash,16,-284,-10,-10,POS
3631,Cheque,35,295,-267,56,POS
1254,Cash,20,-63,130,26,Cards
839,Cheque,30,126,-164,-70,Cards
10165,Card,19,161,174,-71,Cards
6553,Card,13,261,-17,46,POS
11547,Card,30,91,217,74,Cash loans
3566,Cash,29,293,-209,5,Cards
279,Card,35,-496,-62,-51,Cash loans
2148,Cheque,35,76,290,-85,POS
12009,Cheque,21,349,58,-16,Cash loans
9526,Cheque,2,-375,-116,61,Cards
13012,Cash,13,-203,-196,-34,Cash loans
10487,Cash,33,-121,-181,41,Cards
92,Card,14,-183,-209,-27,Cards
5698,Card,27,-264,-223,-14,Cash loans
10663,Cheque,9,-292,-80,-48,Cash loans
14435,Card,5,131,-216,34,Cards
4436,Cash,23,210,-5,91,Cash loans
2155,Cash,21,278,259,-18,POS
5100,Card,16,412,-244,5,Cards
5433,Card,1,145,-3,-88,Cash loans
1171,Cash,35,-418,229,14,POS
1363,Card,27,62,-154,-92,POS
5090,Card,23,225,-82,-81,Cash loans
9258,Card,31,-35,126,80,Cash loans
2411,Card,12,-344,-14,-46,POS
7367,Card,26,-297,-287,54,Cards
2674,Card,15,78,22,89,Cash loans
2983,Cheque,4,-309,-21,-35,Cash loans
2741,Cash,13,-283,-113,54,Cards
10233,Cash,30,-136,171,48,Cards
14380,Card,35,258,175,-10,POS
3442,Cash,13,159,-196,91,POS
12623,Cheque,24,-181,-2,-40,Cash loans
9900,Cheque,4,44,-126,75,Cards
13134,Card,16,-444,174,74,Cash loans
8930,Cheque,25,-359,-162,45,Cards
12686,Cheque,28,-478,124,25,POS
11162,Cash,5,-403,-113,-78,Cash loans
2676,Card,11,-193,24,-70,Cards
3557,Cheque,18,-436,-170,89,Cash loans
9975,Card,5,-480,295,40,Cash loans
7835,Card,1,-60,157,43,Cash loans
13561,Cash,21,-40,-229,-89,Cash loans
6748,Cheque,16,-451,-99,-57,POS
451,Card,21,94,123,-16,Cash loans
28,Card,11,-466,119,94,Cards
2868,Cheque,31,362,87,-43,Cash loans
9889,Cheque,30,-3,-272,86,Cards
1429,Card,31,145,72,-11,Cash loans
1509,Card,32,-383,287,10,Cards
9888,Cash,25,156,-89,-54,POS
570,Card,18,-265,-215,90,Cash loans
9452,Cash,3,-255,216,-20,POS
9491,Card,14,-363,-96,-78,POS
7735,Card,23,-196,83,8,Cash loans
9044,Cheque,7,-477,204,44,POS
12072,Card,15,-47,9,10,POS
14170,Cash,28,-183,42,-19,Cash loans
13917,Cash,4,-351,-156,34,Cash loans
12527,Card,24,-38,-58,29,Cards
8684,Cheque,10,145,-108,-92,POS
6027,Card,13,475,-241,10,Cards
7022,Cash,9,277,-23,90,Cards
11882,Cheque,15,253,175,-69,POS
12137,Cash,17,-134,-165,-66,Cards
10563,Cheque,27,396,108,21,Cards
12364,Cash,16,-136,-171,-35,POS
8581,Cash,16,216,3,-54,Cash loans
9161,Cheque,28,-292,30,97,POS
12443,Cash,26,-11,-153,-69,POS
7622,Cheque,20,-440,-64,-26,POS
4553,Cash,6,268,-172,-55,Cards
3284,Cheque,7,-300,-92,54,Cash loans
10771,Cash,32,-342,-279,33,POS
9049,Card,9,9,253,76,Cards
518,Card,1,-358,-211,-86,Cards
12179,Cheque,16,43,-237,11,POS
2701,Card,11,-115,-99,-96,POS
1333,Cheque,22,-280,171,-86,Cash loans
5088,Card,12,-69,-204,-45,Cash loans
1909,Cheque,12,-457,16,-8,POS
10187,Card,35,83,26,-72,Cards
8422,Cheque,22,436,130,-18,Cards
9790,Cash,21,13,81,45,POS
4923,Card,12,-146,212,78,Cash loans
4611,Card,19,-368,24,-69,Cash loans
3685,Card,22,-74,164,82,Cards
8172,Cash,8,121,-15,-39,Cash loans
8853,Cheque,10,-341,54,-75,Cash loans
478,Card,1,-235,118,23,Cards
508,Cheque,31,85,236,99,Cash loans
14027,Card,23,195,-215,26,POS
7925,Cash,23,-284,177,58,Cards
5242,Card,11,317,-10,59,POS
12346,Cash,32,-476,-252,97,Cards
9751,Card,30,209,45,46,Cards
10890,Card,2,249,296,-100,POS
10209,Card,14,-402,-189,-32,Cash loans
9784,Card,24,370,-52,66,Cards
3205,Cash,4,-265,196,51,POS
8867,Cheque,23,-392,266,8,POS
3638,Cash,33,-64,-257,77,POS
3276,Cheque,29,-461,-181,22,Cash loans
6504,Cash,19,345,255,-3,POS
11672,Cheque,31,291,-11,-61,POS
8710,Cash,12,206,-93,27,Cash loans
8220,Cash,32,-389,-120,99,Cards
6865,Cash,25,-413,-54,76,POS
11824,Cash,29,22,106,16,POS
12659,Cash,6,-406,-213,-5,Cards
6354,Cheque,20,-100,-52,-27,Cash loans
6657,Card,29,-409,251,-30,Cards
1772,Cash,34,499,146,-71,POS
14243,Cheque,30,-269,-167,27,POS
10576,Cheque,33,81,152,73,POS
10969,Cash,22,-417,-278,-48,Cards
12635,Cash,32,-406,120,36,POS
5500,Cheque,29,-320,224,-29,Cash loans
1756,Cash,28,-368,114,10,Cash loans
14438,Cheque,1,265,-30,40,POS
8525,Cheque,27,-54,-147,44,Cards
6101,Cheque,35,-85,-159,63,Cards
1275,Cash,3,320,-158,47,Cash loans
2072,Card,24,-398,130,-48,Cash loans
12538,Card,34,19,-258,48,POS
5721,Card,10,121,-4,64,POS
12568,Cash,15,64,-249,-97,Cards
11995,Card,26,429,193,3,Cards
3078,Card,21,445,169,-55,POS
5551,Card,26,181,13,41,Cards
7288,Cash,15,331,-203,-93,POS
8198,Cash,26,332,77,86,POS
10150,Card,26,141,-231,-12,Cash loans
2649,Card,27,-249,0,2,Cards
4054,Cheque,23,-96,177,-85,POS
1517,Card,28,-482,-153,2,POS
409,Card,23,-201,-181,-12,Cards
918,Card,18,-177,109,-6,POS
10123,Card,4,12,144,94,Cash loans
6299,Cash,32,310,-38,-23,Cash loans
14641,Cheque,34,436,-68,66,Cards
7061,Cash,10,439,-6,91,Cards
8816,Card,5,93,-24,0,Cash loans
2798,Card,29,-330,-17,-77,POS
10087,Card,20,-327,115,45,Cards
10258,Cash,25,-56,164,-94,Cards
6127,Cash,29,142,-39,94,Cash loans
5428,Cash,12,-361,59,53,POS
7695,Cheque,15,413,205,80,POS
1938,Card,13,99,-82,73,Cash loans
9677,Cheque,4,-42,-151,-67,Cash loans
3149,Cash,13,-8,212,43,Cash loans
2261,Card,21,-496,-131,-55,POS
4846,Card,2,-224,13,44,Cash loans
7007,Cheque,29,-13,137,-83,Cash loans
2454,Cheque,18,462,-186,75,Cards
11076,Card,14,126,160,-15,POS
8002,Card,17,-3,216,49,Cards
14280,Cheque,14,-205,129,-100,Cash loans
6718,Cash,32,-355,-265,-54,Cards
4543,Cash,15,358,-148,66,POS
9658,Cash,9,-273,-18,-38,Cash loans
14477,Card,6,84,-14,95,Cards
4912,Card,34,414,28,-31,POS
62,Cheque,2,290,-183,-50,Cash loans
5430,Cash,17,261,166,-41,POS
5997,Cheque,9,293,-152,8,Cash loans
3391,Card,4,221,-247,-39,Cash loans
8461,Cash,3,-167,88,-56,Cards
13303,Cheque,28,-57,109,32,POS
7342,Cheque,4,-217,84,59,Cash loans
4481,Cheque,29,474,-285,-1,POS
14906,Card,11,33,-289,-79,POS
8615,Cash,33,198,-268,36,Cash loans
14769,Cash,16,-137,198,97,POS
1967,Cash,32,311,-82,40,Cash loans
4785,Cheque,32,144,71,-89,Cash loans
11398,Cheque,17,8,209,-80,POS
9354,Cash,8,315,48,69,POS
14205,Cash,5,-96,-51,87,Cash loans
14828,Cheque,20,337,-58,-71,Cash loans
5228,Card,11,-156,196,-20,POS
2484,Cheque,28,106,285,8,Cash loans
11117,Cheque,35,-356,-5,16,Cards
2556,Cheque,32,480,-184,-27,Cards
274,Cheque,13,86,-48,-72,Cash loans
10838,Cheque,34,-232,-167,-100,Cards
8232,Cash,12,-367,-163,38,Cards
7140,Cheque,33,-221,115,-35,Cards
