SK_ID_CURR,SK_ID_PREV,CNT_INSTALMENT,MONTHS_BALANCE
104848,2814,10,-4
103273,8212,2,-75
107523,5691,16,-38
101017,10121,10,-99
101448,2228,8,-76
107023,1939,15,-18
108213,11930,14,-87
114052,3595,10,-75
100069,11111,12,-82
105486,2862,7,-25
104673,1768,18,-4
112813,14645,14,-48
110886,8159,4,-6
106974,2601,5,-100
108422,6096,18,-35
108724,6390,8,-47
108895,6290,14,-51
114655,6707,2,-33
102163,4861,10,-39
100107,8896,8,-85
109599,9359,7,-72
108805,6881,13,-11
100302,5740,13,-79
106120,13753,1,-87
107554,14866,9,-7
102697,2348,17,-46
102249,9407,4,-85
105293,8401,9,-99
110400,7339,4,-72
103022,14589,4,-8
110639,6041,5,-82
111233,2486,16,-81
110864,12278,5,-82
102854,12558,16,-41
105395,11688,18,-79
108690,4817,12,-60
110131,11285,18,-90
112233,5960,3,-83
102354,10355,9,-36
106738,12923,5,-84
105118,3560,2,-90
112947,8580,9,-23
101917,10875,15,-65
102848,4652,1,-55
104280,9597,14,-89
102685,11389,3,-67
107472,1945,2,-3
107075,11242,18,-5
104862,14377,13,-69
113931,3415,14,-46
101505,14136,13,-12
103448,5780,12,-63
100218,13100,8,-89
105996,3945,15,-8
114642,14746,14,-57
103983,9267,12,-82
106561,12956,9,-74
105165,4784,2,-58
102219,6116,2,-55
102882,588,15,-98
104080,1832,12,-14
102311,520,5,-14
101006,6302,19,-16
107810,6039,14,-39
107983,454,4,-48
106169,8022,18,-60
110746,8232,3,-22
108485,10343,5,-56
106900,2153,14,-93
107905,12177,15,-76
107699,2504,14,-91
100703,11973,13,-15
113716,8439,17,-60
110264,1424,19,-86
101432,10167,11,-65
101802,4877,1,-17
109253,631,12,-17
101306,2488,2,-34
114373,2438,17,-18
106547,6464,14,-54
106428,5994,12,-49
112558,11570,8,-14
110499,2992,15,-24
113890,2394,18,-23
112045,14517,19,-96
112575,2179,2,-45
101621,3076,2,-32
112674,1760,3,-27
107061,12667,3,-47
107666,12601,10,-57
105354,6419,2,-24
110903,9749,7,-73
104948,4943,17,-99
101252,13256,10,-3
105418,1602,10,-47
107199,4025,8,-70
106382,12078,19,-68
109481,5874,3,-94
105817,1131,18,-32
114901,4784,3,-32
111826,344,11,-78
104754,4896,7,-45
111823,5956,18,-85
103749,5258,13,-14
104839,11762,10,-10
113073,8701,4,-96
113192,11576,18,-72
114055,7072,15,-11
103506,13419,10,-35
109107,13700,12,-78
102325,13919,18,-3
105432,3587,19,-75
114291,14459,18,-97
114148,11929,2,-56
112965,4716,19,-48
101688,1636,10,-10
112200,9243,13,-67
104786,6926,1,-5
103432,3869,4,-100
114006,9455,14,-99
102394,5235,8,-70
103783,2819,11,-99
102445,14348,8,-39
112018,2567,14,-95
106447,8023,11,-6
108783,3812,18,-44
113375,14478,7,-21
108110,13904,19,-8
105718,9485,4,-73
113257,8637,10,-66
106627,8546,9,-22
111028,5348,7,-38
112576,11319,15,-88
114486,4800,11,-31
111345,14951,11,-6
113561,12070,11,-13
103003,5347,11,-5
106388,6900,13,-77
112438,11045,17,-86
112876,11333,17,-75
106896,3638,3,-55
105717,11396,3,-89
109758,5918,12,-60
108316,10525,3,-8
107857,4176,6,-81
114979,6635,15,-68
100412,13892,5,-59
105141,9326,11,-87
111216,12810,12,-94
109767,11164,1,-91
108643,9046,14,-15
114879,10401,14,-60
102639,3962,15,-85
109569,859,7,-48
114608,10898,15,-69
110790,7801,10,-25
104125,11407,13,-64
105779,7197,16,-85
110111,9793,6,-40
109864,11537,10,-66
113839,9170,4,-75
112946,6939,17,-62
109154,1222,1,-90
104331,2933,5,-7
102319,14334,18,-25
106686,3300,2,-33
110151,10981,10,-4
104926,8909,7,-21
110523,2959,16,-1
108043,9871,12,-94
111078,13555,6,-36
102440,7751,4,-30
113718,12282,7,-32
114723,6085,8,-4
114451,1384,14,-58
109635,13695,11,-51
107670,11335,12,-51
109700,11393,15,-66
104792,5370,6,-54
106332,6627,18,-47
103629,641,10,-44
102833,14577,11,-91
110998,758,1,-58
109289,11935,14,-29
108583,3779,14,-79
112355,5337,18,-72
101416,11121,4,-16
105591,11416,9,-100
103253,4669,7,-42
106944,12784,8,-84
102860,3850,4,-69
109608,10833,17,-34
107489,12063,1,-52
100359,1744,11,-42
100089,958,17,-1
101558,2673,10,-9
102120,13812,1,-80
105345,10552,16,-4
105846,13402,12,-99
101119,5835,2,-50
113374,11616,7,-79
114175,6572,3,-87
102800,7176,15,-60
106720,9166,12,-21
101044,5576,8,-12
109383,5050,4,-27
106962,1584,19,-15
101192,5373,8,-63
100031,8855,9,-77
114836,14587,13,-74
112497,6792,13,-52
110600,3896,8,-13
106076,10369,14,-12
110361,10185,2,-9
111198,6425,1,-4
108706,5118,10,-56
102974,5095,1,-44
106933,5788,1,-33
113449,5225,16,-44
104619,10190,1,-89
101793,12393,18,-77
107012,6590,8,-3
109000,14349,8,-3
109475,3661,8,-20
112650,10934,4,-83
114615,5906,16,-63
110671,4716,7,-57
105163,5480,16,-13
113272,13008,11,-17
100699,14427,9,-37
112818,1105,4,-74
104397,7795,18,-47
107306,9197,2,-22
111923,4511,17,-8
112968,665,3,-87
103293,13657,15,-16
108747,9191,14,-23
100212,8172,5,-34
106647,11813,14,-18
100336,3487,1,-58
106425,62,7,-83
108102,6977,6,-14
109681,3900,9,-46
104650,686,15,-48
101956,313,1,-81
105854,2138,9,-16
113088,2233,18,-60
109142,8680,17,-86
104677,6445,8,-70
114090,1795,13,-31
107694,1069,11,-78
113523,1549,10,-100
108995,8013,3,-26
112300,6954,16,-50
111712,3861,14,-22
114428,9662,18,-96
113161,10096,19,-23
107481,14965,8,-43
104644,12886,1,-28
102655,4260,5,-1
112776,890,9,-89
107258,9044,2,-49
106086,3979,3,-81
112502,3926,16,-17
106919,10387,8,-95
113903,7885,6,-17
113748,12373,15,-79
104555,8023,9,-36
111228,11376,19,-95
102133,7974,6,-64
100552,1248,6,-26
100874,8759,2,-9
100415,4182,10,-57
101847,2499,9,-72
103864,11891,14,-94
103577,7634,12,-72
106131,518,3,-51
102888,12335,16,-52
100046,9469,12,-72
112559,3524,17,-21
102805,13508,9,-26
109634,263,12,-9
113551,12699,7,-60
113985,11476,1,-41
100541,3031,16,-42
104761,6027,17,-23
109284,10875,11,-90
104976,52,12,-85
111384,9437,5,-85
102418,5159,1,-76
100909,5854,2,-33
100173,12487,13,-96
110623,14301,14,-46
101141,11691,11,-37
103875,7514,12,-51
107149,10913,8,-34
103002,3112,10,-86
100099,1245,11,-91
105205,10390,5,-94
106068,7587,5,-73
110852,12264,7,-11
103586,12843,17,-50
107762,7761,10,-99
104100,11278,19,-29
114996,11870,18,-92
105007,10130,10,-38
104340,10803,8,-80
111178,2851,5,-85
111825,9091,15,-78
111899,184,16,-61
110842,12918,11,-15
109802,4913,10,-96
111046,12824,5,-41
104835,11074,5,-63
109878,7235,4,-65
104352,5299,18,-79
106985,9582,3,-59
114738,14784,18,-22
106373,14029,17,-18
106343,407,12,-86
103904,2032,7,-45
109226,10918,19,-27
109025,14498,19,-58
106670,431,16,-12
109205,9049,11,-97
100718,4037,10,-83
110512,4462,5,-92
106970,4017,3,-64
111047,7123,6,-49
109987,3251,14,-17
102566,5815,9,-60
106416,4331,14,-37
114270,8125,1,-2
102210,7086,19,-17
112527,8701,19,-32
108426,8029,1,-61
103966,6822,12,-59
103929,3322,7,-47
110171,2472,6,-58
100368,3278,6,-6
107899,1617,3,-38
103943,7126,14,-85
104498,2172,17,-67
101808,5809,8,-50
106032,1596,9,-84
113589,5551,15,-14
101520,3854,17,-99
108150,13001,7,-1
113780,7826,10,-37
113516,12757,5,-20
114548,3491,5,-44
111972,787,3,-97
112464,2217,9,-10
113700,8783,12,-25
113313,9125,18,-24
107106,4365,10,-68
110794,7061,2,-45
102895,3589,5,-41
113537,759,10,-59
100523,1355,7,-40
106548,10617,18,-78
111034,11076,19,-100
107408,7165,8,-49
104808,3242,19,-72
114968,4177,3,-61
113292,14050,18,-93
106938,11651,14,-15
114811,1050,18,-74
114710,5399,14,-89
112776,852,6,-69
112508,3371,1,-20
102895,12462,17,-32
111478,13056,6,-16
103147,13517,12,-72
101779,11741,5,-37
104170,12316,13,-8
102681,1065,4,-18
106778,6113,17,-23
104616,3756,2,-97
114395,13272,13,-99
104898,11398,7,-14
110940,14404,13,-100
106541,4749,3,-89
108860,9137,18,-31
106122,12579,11,-78
114220,9245,3,-23
109216,5962,6,-5
101104,10161,15,-59
112394,12844,19,-3
109713,12864,10,-28
113023,8457,3,-34
109627,2124,15,-34
108210,9928,5,-82
102751,11025,6,-35
109842,2292,9,-71
104232,6877,19,-90
110760,12398,2,-55
109376,3548,19,-42
111917,13364,2,-50
113327,10293,1,-5
103337,11338,10,-92
103883,13403,19,-43
103462,7347,7,-24
101632,5185,10,-90
107247,1654,2,-80
112277,5557,14,-65
103660,9537,12,-30
109435,3705,15,-22
103338,12108,8,-16
113063,3079,6,-11
103294,9101,12,-96
107278,4847,4,-63
112456,14272,9,-6
104831,8575,9,-85
106372,6553,5,-21
101969,10871,18,-73
113617,10813,13,-54
111883,11478,3,-11
104355,13925,6,-95
103421,8763,15,-35
109217,6795,11,-82
111655,3369,19,-76
112645,4395,12,-9
108532,14576,7,-95
109711,14758,11,-79
111547,6584,7,-34
107624,13863,19,-20
106513,10946,16,-58
107348,4824,17,-12
105689,14960,13,-98
101102,10822,3,-42
101359,11850,14,-86
101836,5326,18,-97
112266,8258,3,-31
114074,4289,10,-9
106551,6659,3,-37
102766,12957,9,-2
109415,3172,19,-95
106294,12834,4,-97
109794,9075,3,-85
108647,8378,18,-18
103335,10497,12,-16
113301,5761,10,-86
105735,2233,10,-42
101365,8983,9,-65
109581,8160,8,-42
105946,13175,5,-69
113241,8545,11,-59
114169,14357,12,-34
105395,2224,1,-4
113788,1232,19,-54
103937,10158,9,-19
113341,6803,5,-43
109400,9134,3,-80
112385,2670,12,-44
101033,12528,15,-57
114502,4405,8,-27
106190,1179,6,-88
113724,216,9,-51
105362,12475,19,-60
110680,3437,6,-25
104232,11614,16,-84
105072,3374,1,-28
106072,10800,13,-30
112891,6861,11,-58
111029,7300,11,-81
106748,10640,11,-87
113511,6245,17,-74
102216,14342,15,-9
107189,11580,13,-36
101324,6376,13,-75
114824,14949,7,-37
109044,8804,11,-34
105470,14980,7,-85
106327,7300,13,-32
106831,9986,11,-69
100174,13778,1,-85
107499,1824,8,-15
102422,5141,2,-5
104714,6160,10,-62
109470,13025,7,-27
109667,11531,18,-7
113565,6774,9,-46
103137,7820,12,-12
109934,3187,17,-34
113986,1445,11,-95
113771,2900,9,-90
108942,10243,6,-84
113750,14946,17,-68
108102,8163,2,-54
113089,3941,17,-38
105530,12044,8,-68
114315,10291,15,-79
104674,1206,15,-76
102715,13080,10,-72
106836,7605,4,-48
110551,3569,16,-71
106743,14044,11,-77
107086,4883,5,-82
104695,201,7,-24
106226,13724,6,-90
101755,10923,19,-42
103003,11328,19,-86
103365,12035,12,-71
107355,13370,12,-48
114768,7470,12,-50
101849,4796,8,-68
101215,7651,8,-38
111664,1317,4,-1
102711,12647,1,-49
100378,3985,11,-89
104791,6478,16,-100
104201,6520,18,-73
108635,11157,18,-23
114488,9801,15,-81
100111,4706,14,-8
114817,8836,19,-56
106309,13355,10,-55
101002,13158,8,-42
113726,8867,11,-78
105044,5211,9,-49
108238,14599,10,-53
101680,8206,14,-89
102212,8056,10,-25
102648,7667,3,-4
101732,14265,11,-97
106265,14018,9,-95
104427,328,11,-31
101562,6865,14,-89
105163,10453,15,-82
103007,2767,11,-29
107812,14082,3,-64
102830,11118,16,-99
107967,12854,3,-40
106594,9824,11,-39
111321,4918,5,-19
114992,234,11,-25
108804,5400,11,-13
105834,13839,6,-74
101172,6414,3,-6
107910,2527,5,-72
102130,12249,11,-10
104132,3215,3,-1
104095,10206,3,-22
102918,13511,19,-83
114233,12149,15,-18
102282,2274,9,-10
106530,2512,3,-42
105265,1866,15,-99
113593,1509,13,-2
105772,11362,1,-99
112914,9974,15,-17
110506,7038,17,-63
101814,70,5,-77
108669,9195,5,-15
111708,12510,12,-55
102641,451,3,-77
108628,1236,2,-50
113202,5068,2,-15
112293,11194,13,-96
105011,14684,5,-66
104525,5661,5,-84
110888,14763,3,-72
114151,4581,18,-20
109893,5416,9,-17
114132,883,13,-90
105256,10237,14,-44
105770,13457,13,-94
114447,450,14,-85
104476,10601,4,-100
102816,5739,1,-7
104639,4994,7,-44
108052,8363,16,-5
101298,8517,3,-99
113189,5104,17,-62
103216,9622,4,-82
104724,6269,7,-61
110378,6743,10,-90
105801,10353,3,-72
114891,5535,10,-83
107744,5464,15,-96
114947,13632,1,-27
102338,8474,12,-26
109791,8096,16,-8
103185,2869,2,-40
109190,6152,3,-8
111921,6811,3,-96
110322,3783,6,-37
101799,14394,12,-96
110082,2038,13,-99
108140,11811,4,-37
107534,9205,16,-30
102130,5288,2,-72
111269,3878,2,-51
101795,5257,17,-67
109750,13089,11,-33
112880,5351,9,-96
111923,148,15,-22
100768,13396,14,-18
113063,9376,14,-52
114703,11411,1,-50
104637,2054,8,-22
103085,2532,10,-52
109716,7023,19,-42
104069,7472,4,-38
100978,5816,3,-52
107109,7878,18,-93
106085,896,17,-25
103994,14155,4,-97
113042,2616,3,-48
111984,8071,14,-39
113826,4890,1,-93
109257,1820,4,-98
111697,4881,4,-87
104937,2678,18,-65
105479,7986,8,-71
107907,4861,17,-70
103814,14011,12,-65
105430,6317,15,-58
103694,5698,1,-13
105872,7965,2,-52
105705,8537,11,-79
112316,13814,15,-50
106268,6052,17,-83
113874,8773,15,-38
102127,11659,14,-53
110478,2629,7,-65
105512,14317,15,-35
102354,5982,10,-31
113666,5933,13,-48
108553,1870,14,-35
114548,14123,3,-39
113069,12006,19,-77
101727,12965,12,-7
114092,10571,8,-78
108062,12340,11,-40
106980,3651,6,-79
102436,2576,10,-5
104510,6918,14,-90
109010,5973,13,-53
106693,4950,4,-51
112083,1502,14,-72
100948,9754,16,-68
106757,610,9,-92
107825,10496,6,-1
101014,11654,7,-58
113694,5116,14,-83
108243,4619,19,-32
100904,10333,1,-3
113200,10851,17,-97
100743,5129,18,-9
106362,11051,15,-54
103655,1338,4,-42
100813,9676,4,-89
109281,9876,13,-53
111591,9934,7,-63
108398,7085,15,-38
106699,12790,14,-73
111047,13527,19,-11
103375,14650,15,-6
106231,3545,6,-18
106438,10284,18,-62
103556,9720,5,-58
100819,14100,15,-22
113052,11011,12,-99
102311,4498,11,-65
103294,8980,19,-82
101230,6433,14,-83
102555,6793,19,-26
109039,4372,11,-4
114951,9850,14,-73
101763,7751,15,-68
113965,1909,3,-56
106369,1265,16,-99
102607,13043,18,-24
105954,13951,14,-48
106085,2682,6,-10
106872,9762,15,-91
100171,2953,6,-67
111691,3554,4,-35
100267,6125,1,-95
106182,5722,1,-16
100635,2912,7,-72
109177,7284,10,-24
109826,8320,12,-17
106833,11576,4,-38
108662,3081,1,-77
102008,5142,14,-7
110658,5838,10,-14
103054,3626,19,-47
103704,1393,18,-59
112576,9456,9,-68
105798,6473,18,-2
112313,7684,3,-91
102447,1411,10,-67
107294,3240,16,-73
108387,7741,4,-26
107278,2863,6,-61
110675,4306,7,-71
104622,10273,17,-91
107726,6052,4,-39
111912,3699,2,-54
110754,3145,10,-64
102138,7929,5,-32
109766,8204,15,-83
104724,8660,11,-14
112978,13943,19,-68
104147,14605,7,-23
101815,13710,14,-42
105345,7597,3,-59
102950,2243,5,-29
111350,4109,8,-62
111732,12085,2,-9
111987,12258,15,-69
100028,5791,17,-79
108168,9623,7,-25
112521,12362,17,-32
101033,14843,8,-56
114669,14367,12,-12
105757,537,17,-20
113160,7904,18,-66
110378,12853,12,-33
106726,557,16,-20
103237,5057,8,-40
113047,7466,7,-44
105020,5954,1,-31
113449,8716,3,-63
108131,468,11,-35
100355,9449,14,-7
101029,5379,9,-93
111570,5653,11,-52
106468,13162,19,-80
108613,3836,11,-20
112554,4236,9,-83
108806,4166,3,-22
102264,4673,12,-46
103793,11850,9,-96
104864,5504,5,-76
112846,9622,9,-58
103508,13344,6,-23
103079,12231,17,-60
100652,4019,14,-90
106811,9268,7,-47
112898,266,18,-39
108738,1421,19,-98
104342,14909,2,-24
109798,2051,2,-59
104523,5163,4,-44
103221,1289,5,-32
107781,11247,7,-89
114158,5106,2,-20
100185,4712,4,-7
103613,142,4,-70
109315,8596,5,-65
100948,1846,12,-84
107133,6661,7,-68
112441,3479,6,-84
108956,7717,10,-68
101838,8840,14,-73
105704,2576,3,-64
106126,13468,19,-52
102976,7943,15,-53
108746,10682,2,-95
106821,10591,13,-48
113914,3863,18,-97
109329,6018,11,-30
106348,2900,8,-89
100668,11614,10,-22
113952,10843,19,-82
102521,4255,7,-25
107913,1825,2,-93
112372,9414,14,-71
103550,2818,10,-90
104583,6248,10,-40
100899,10598,2,-40
107219,8106,19,-82
112250,2111,4,-14
101955,12249,1,-17
114323,8545,3,-41
108610,9137,11,-74
100180,13454,5,-7
109462,4750,17,-90
112790,3953,19,-82
111241,10059,8,-53
110166,13652,19,-41
107342,7537,19,-88
109559,8491,2,-86
114039,9232,4,-67
103909,9562,1,-49
103173,504,11,-90
107380,14315,14,-87
110207,11299,7,-63
112593,8235,10,-9
113770,12137,9,-31
100833,13486,1,-23
107862,65,6,-59
101368,10228,6,-2
112863,11107,7,-26
114659,8774,15,-54
106916,8946,9,-85
107787,7227,5,-4
106819,12217,6,-86
102558,2931,7,-25
108877,4473,9,-30
107313,11566,19,-78
111030,11809,13,-52
110790,8054,17,-94
105278,5816,13,-19
102439,650,4,-79
111454,2843,6,-89
109018,10308,12,-88
109033,1729,6,-55
106595,1725,11,-27
109634,10477,3,-48
111128,13534,12,-65
103123,9198,6,-92
114332,12638,13,-4
102334,6776,7,-54
111712,7265,2,-39
105516,12652,8,-83
100592,7718,5,-2
111335,1289,3,-12
112316,3559,13,-21
106735,2399,15,-81
108381,3365,11,-70
101540,8375,8,-71
100264,8272,1,-28
101342,1156,12,-86
109864,6407,4,-63
104355,7764,2,-49
111785,8769,18,-33
100646,11766,2,-18
101546,12492,8,-68
114867,1128,16,-41
106007,2248,1,-70
102101,80,12,-29
114335,5671,16,-89
109534,1047,1,-70
107825,4723,19,-14
103140,4587,12,-50
108414,4776,12,-78
101594,2792,18,-53
110641,6032,4,-27
101299,8540,3,-25
114057,5967,15,-78
105625,3060,4,-67
107845,3447,8,-67
104520,14262,2,-16
113056,3348,2,-47
112968,1524,8,-69
105109,7364,15,-65
101420,6950,10,-48
108069,12615,3,-12
105258,7676,6,-56
106121,10347,5,-37
108268,369,12,-19
114209,4050,4,-74
111367,12411,13,-6
101004,8471,11,-63
108313,5944,2,-98
112024,8688,15,-30
106141,874,18,-68
111890,14482,3,-73
105885,190,6,-2
101529,13663,3,-33
103970,10294,11,-57
110300,11497,3,-97
105625,12756,2,-15
109879,9591,6,-24
103045,6286,19,-89
113202,14191,1,-31
103263,12875,5,-42
114910,13288,11,-63
106696,13270,11,-71
106082,8658,5,-56
100000,12511,3,-66
106051,6675,3,-4
110599,12907,5,-84
104756,12204,19,-53
106198,13309,8,-31
101285,8389,10,-95
109006,9412,19,-15
108045,2419,3,-63
101340,415,10,-75
110262,3965,7,-42
104302,9080,15,-12
105025,424,14,-30
109856,11313,15,-94
102264,14975,11,-98
112263,1774,8,-16
113119,10787,4,-75
105653,13933,16,-88
113645,7788,12,-53
102254,8013,10,-37
114541,8939,1,-22
107690,7926,12,-2
104397,5413,2,-56
110429,6927,13,-22
104981,1485,16,-61
107917,13843,4,-66
105384,12365,3,-80
112549,801,18,-22
103055,1765,7,-60
100271,13603,4,-3
108578,11379,2,-99
105941,501,1,-83
103849,1566,4,-75
107028,12438,16,-34
107459,7451,9,-1
114490,4703,18,-7
114267,977,19,-60
112856,11668,10,-8
101510,7319,1,-32
100820,3068,15,-17
104715,9552,1,-88
100999,9078,12,-61
101662,4606,16,-49
112103,12273,13,-42
107843,618,8,-67
113645,5892,9,-27
111821,4664,8,-98
105926,268,9,-51
101251,5921,18,-44
105811,9948,6,-57
108213,3080,7,-94
104113,2467,6,-90
109037,14020,19,-66
104388,13373,18,-80
101914,2636,2,-90
109281,10239,12,-77
105827,4682,7,-100
100542,13066,10,-70
110703,3469,16,-79
111324,7005,7,-89
103358,11948,4,-19
109414,2702,1,-30
114432,12787,5,-79
114882,471,11,-82
108448,14879,8,-91
101680,6978,5,-85
100249,9009,5,-45
110706,13109,11,-98
108477,1089,5,-5
107803,3031,8,-3
105338,7226,3,-85
107227,13117,5,-56
100091,11951,8,-45
109007,10748,18,-60
104717,3062,12,-10
111637,2848,6,-41
100027,10051,5,-24
109289,3374,13,-10
112954,1999,12,-33
104485,2345,3,-39
109177,13469,2,-34
103866,14986,19,-23
106706,11592,15,-31
107239,1938,18,-33
113966,11782,8,-58
113510,5383,6,-28
111648,2145,2,-45
101988,14399,1,-65
106759,11254,8,-80
105423,1382,9,-83
102871,6627,11,-68
107293,1113,10,-8
113122,11595,6,-92
102411,12705,19,-8
103157,5386,4,-38
111395,2829,13,-57
114002,7007,7,-10
107973,207,1,-19
101180,2660,1,-19
110694,9439,5,-13
101519,12176,11,-96
114940,3980,10,-13
102963,3560,16,-52
110790,1125,2,-61
102972,4451,15,-14
104715,1848,19,-77
113294,816,10,-21
105429,10569,9,-78
101205,4543,13,-63
105393,4797,12,-71
106174,8265,1,-42
110264,12906,12,-22
109220,12168,18,-92
112596,3897,8,-53
106849,10402,3,-92
102055,6539,2,-6
113117,10610,19,-29
103714,2929,8,-39
108104,2372,11,-57
114799,8946,15,-88
111901,9855,10,-7
101211,4725,2,-86
103131,10186,3,-94
105044,9727,4,-86
107539,4957,19,-74
109292,13544,9,-35
110114,11767,18,-53
104846,4811,4,-69
112797,12955,8,-31
114108,8739,18,-31
101813,539,5,-1
109926,9132,8,-63
103141,14613,15,-22
107563,9848,5,-8
108077,1330,1,-22
106441,823,12,-54
107780,12926,8,-3
104499,14592,16,-65
113829,957,14,-49
105139,9119,5,-33
105852,2464,11,-6
111308,12809,9,-30
109959,12424,17,-56
113609,1534,3,-70
107215,7571,2,-64
109214,5526,12,-90
110360,10811,6,-95
101369,11501,2,-73
100279,6484,19,-39
101909,722,2,-57
102200,4694,6,-47
104129,10961,3,-77
105903,14630,17,-5
103799,168,19,-67
102940,3433,15,-91
109725,8076,11,-87
113246,407,2,-1
112345,2481,3,-56
105415,10229,19,-34
107437,8618,2,-53
108668,2861,17,-46
109969,12606,14,-36
107189,1764,8,-24
103799,12277,5,-80
107118,13479,16,-90
112213,8953,19,-91
107256,4869,12,-34
104695,12416,5,-90
113710,4256,18,-97
108304,7955,15,-49
105500,11721,4,-10
112165,6315,12,-44
102619,3378,1,-23
101215,10571,2,-50
105204,9945,7,-94
105299,4807,19,-40
112921,2536,14,-63
110022,7888,14,-91
111702,10923,8,-71
106271,10577,13,-81
109108,10075,13,-65
101735,2053,17,-14
104429,181,15,-67
114628,14321,7,-17
112426,8362,17,-42
113718,7370,5,-48
101428,4500,3,-93
113284,5221,13,-25
114054,5237,19,-29
110904,2736,19,-63
106307,8751,15,-21
111459,1278,13,-94
110353,13974,1,-48
110193,11964,6,-64
102132,9192,11,-99
113302,10005,18,-24
111384,5227,12,-13
105286,8141,19,-80
111179,5360,6,-47
108228,7937,5,-23
102101,10249,3,-97
106901,10540,17,-17
105905,3742,18,-49
113379,11526,16,-87
109879,5388,11,-47
102286,4787,6,-15
106424,2282,19,-26
110241,5997,16,-3
109035,9031,9,-71
110804,5731,9,-9
105105,10783,8,-43
109397,7303,13,-36
105986,14679,10,-71
105221,258,12,-49
111346,11422,9,-24
106650,6568,4,-35
104792,1524,11,-42
107482,11491,6,-86
114153,10450,9,-48
104152,10411,19,-4
114615,498,2,-88
102765,2444,13,-84
105801,2810,9,-89
102508,570,10,-49
102390,14036,10,-60
111821,262,13,-71
104010,11151,17,-13
102789,9013,10,-64
112016,8421,13,-14
104805,6678,9,-15
109239,11680,16,-23
106333,5784,10,-85
112273,14775,13,-60
102255,217,3,-89
106340,12990,8,-54
101483,14292,9,-66
113083,12337,16,-57
102406,14505,7,-18
104308,3051,9,-21
113613,781,13,-62
111675,6224,7,-24
100588,10688,10,-42
106804,4603,11,-98
106541,11830,9,-84
101308,12880,11,-5
112346,422,19,-26
107185,2501,1,-81
110983,2027,2,-68
114660,12218,2,-37
101865,9936,11,-80
108043,3195,19,-71
108706,5285,11,-20
114358,9569,12,-75
112733,11846,11,-14
110114,3818,13,-46
